Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2018,S08000017,,45-64 years,,Female,,Cerebrovascular Disease,3,,12.92881,,13.05244
2018,S08000017,,45-64 years,,Female,,Stroke,1,,4.309602,,3.972838
2018,S08000017,,45-64 years,,Female,,Subarachnoid Haemorrhage,1,,4.309602,,3.979176
2018,S08000017,,65-74 years,,All,d,Cerebrovascular Disease,19,,91.16645,,91.40145
2018,S08000017,,65-74 years,,All,d,Stroke,15,,71.97351,,72.20465
2018,S08000017,,65-74 years,,All,d,Subarachnoid Haemorrhage,2,,9.596468,,9.475199
2018,S08000017,,65-74 years,,Male,,Cerebrovascular Disease,13,,127.1145,,127.0993
2018,S08000017,,65-74 years,,Male,,Stroke,11,,107.5584,,107.5382
2018,S08000017,,65-74 years,,Male,,Subarachnoid Haemorrhage,1,,9.778039,,9.732618
2018,S08000017,,65-74 years,,Female,,Cerebrovascular Disease,6,,56.52911,,55.70361
2018,S08000017,,65-74 years,,Female,,Stroke,4,,37.68607,,36.87112
2018,S08000017,,65-74 years,,Female,,Subarachnoid Haemorrhage,1,,9.421519,,9.217779
2018,S08000017,,under75 years,d,All,d,Cerebrovascular Disease,28,,21.25205,,16.87145
2018,S08000017,,under75 years,d,All,d,Stroke,18,,13.66203,,10.19978
2018,S08000017,,under75 years,d,All,d,Subarachnoid Haemorrhage,5,,3.795009,,3.572411
2018,S08000017,,under75 years,d,Male,,Cerebrovascular Disease,17,,26.21394,,19.71512
2018,S08000017,,under75 years,d,Male,,Stroke,13,,20.04595,,14.98827
2018,S08000017,,under75 years,d,Male,,Subarachnoid Haemorrhage,1,,1.541996,,1.122994
2018,S08000017,,under75 years,d,Female,,Cerebrovascular Disease,11,,16.44221,,14.02779
2018,S08000017,,under75 years,d,Female,,Stroke,5,,7.47373,,5.411285
2018,S08000017,,under75 years,d,Female,,Subarachnoid Haemorrhage,4,,5.978984,,6.021828
2018,S08000017,,75plus years,,All,d,Cerebrovascular Disease,115,,674.9618,,682.3703
2018,S08000017,,75plus years,,All,d,Stroke,64,,375.6309,,381.8272
2018,S08000017,,75plus years,,All,d,Subarachnoid Haemorrhage,1,,5.869233,,5.87268
2018,S08000017,,75plus years,,Male,,Cerebrovascular Disease,41,,548.8621,,581.2213
2018,S08000017,,75plus years,,Male,,Stroke,21,,281.1245,,309.3488
2018,S08000017,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,13.38688,,11.74536
2018,S08000017,,75plus years,,Female,,Cerebrovascular Disease,74,,773.4114,,783.5194
2018,S08000017,,75plus years,,Female,,Stroke,43,,449.4147,,454.3056
2018,S08000017,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000018,,All,d,All,d,Cerebrovascular Disease,263,,70.71603,,73.48425
2018,S08000018,,All,d,All,d,Stroke,140,,37.64352,,39.77569
2018,S08000018,,All,d,All,d,Subarachnoid Haemorrhage,14,,3.764352,,3.534793
2018,S08000018,,All,d,Male,,Cerebrovascular Disease,111,,61.45499,,76.76528
2018,S08000018,,All,d,Male,,Stroke,61,,33.77256,,42.84556
2018,S08000018,,All,d,Male,,Subarachnoid Haemorrhage,4,,2.214594,,2.298769
2018,S08000018,,All,d,Female,,Cerebrovascular Disease,152,,79.4605,,70.20321
2018,S08000018,,All,d,Female,,Stroke,79,,41.29855,,36.70583
2018,S08000018,,All,d,Female,,Subarachnoid Haemorrhage,10,,5.227665,,4.770817
2018,S08000018,,0-44 years,,All,d,Cerebrovascular Disease,3,,1.565305,,1.706812
2018,S08000018,,0-44 years,,All,d,Stroke,1,,0.521768,,0.564245
2018,S08000018,,0-44 years,,All,d,Subarachnoid Haemorrhage,2,,1.043536,,1.142567
2018,S08000018,,0-44 years,,Male,,Cerebrovascular Disease,1,,1.046627,,1.194625
2018,S08000018,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S08000018,,0-44 years,,Male,,Subarachnoid Haemorrhage,1,,1.046627,,1.194625
2018,S08000018,,0-44 years,,Female,,Cerebrovascular Disease,2,,2.080927,,2.218999
2018,S08000018,,0-44 years,,Female,,Stroke,1,,1.040464,,1.12849
2018,S08000018,,0-44 years,,Female,,Subarachnoid Haemorrhage,1,,1.040464,,1.090509
2018,S08000018,,45-64 years,,All,d,Cerebrovascular Disease,17,,16.24245,,15.85896
2018,S08000018,,45-64 years,,All,d,Stroke,7,,6.688068,,6.541839
2018,S08000018,,45-64 years,,All,d,Subarachnoid Haemorrhage,6,,5.73263,,5.589147
2018,S08000018,,45-64 years,,Male,,Cerebrovascular Disease,7,,13.76165,,13.42922
2018,S08000018,,45-64 years,,Male,,Stroke,3,,5.897849,,5.713411
2018,S08000018,,45-64 years,,Male,,Subarachnoid Haemorrhage,2,,3.9319,,3.899339
2018,S08000018,,45-64 years,,Female,,Cerebrovascular Disease,10,,18.58805,,18.2887
2018,S08000018,,45-64 years,,Female,,Stroke,4,,7.435221,,7.370267
2018,S08000018,,45-64 years,,Female,,Subarachnoid Haemorrhage,4,,7.435221,,7.278956
2018,S08000018,,65-74 years,,All,d,Cerebrovascular Disease,33,,77.03801,,77.7882
2018,S08000018,,65-74 years,,All,d,Stroke,18,,42.02073,,42.01295
2018,S08000018,,65-74 years,,All,d,Subarachnoid Haemorrhage,2,,4.66897,,4.554469
2018,S08000018,,65-74 years,,Male,,Cerebrovascular Disease,21,,102.9059,,102.3014
2018,S08000018,,65-74 years,,Male,,Stroke,11,,53.90307,,53.32627
2018,S08000018,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000018,,65-74 years,,Female,,Cerebrovascular Disease,12,,53.50216,,53.27503
2018,S08000018,,65-74 years,,Female,,Stroke,7,,31.20959,,30.69963
2018,S08000018,,65-74 years,,Female,,Subarachnoid Haemorrhage,2,,8.917027,,9.108939
2018,S08000018,,under75 years,d,All,d,Cerebrovascular Disease,53,,15.62703,,14.60666
2018,S08000018,,under75 years,d,All,d,Stroke,26,,7.666089,,7.087515
2018,S08000018,,under75 years,d,All,d,Subarachnoid Haemorrhage,10,,2.948496,,2.831131
2018,S08000018,,under75 years,d,Male,,Cerebrovascular Disease,29,,17.38422,,16.42361
2018,S08000018,,under75 years,d,Male,,Stroke,14,,8.39238,,7.816826
2018,S08000018,,under75 years,d,Male,,Subarachnoid Haemorrhage,3,,1.798367,,1.84442
2018,S08000018,,under75 years,d,Female,,Cerebrovascular Disease,24,,13.92612,,12.78972
2018,S08000018,,under75 years,d,Female,,Stroke,12,,6.963061,,6.358205
2018,S08000018,,under75 years,d,Female,,Subarachnoid Haemorrhage,7,,4.061786,,3.817842
2018,S08000018,,75plus years,,All,d,Cerebrovascular Disease,210,,641.1431,,668.802
2018,S08000018,,75plus years,,All,d,Stroke,114,,348.0491,,370.2895
2018,S08000018,,75plus years,,All,d,Subarachnoid Haemorrhage,4,,12.21225,,10.6496
2018,S08000018,,75plus years,,Male,,Cerebrovascular Disease,82,,594.1168,,686.8866
2018,S08000018,,75plus years,,Male,,Stroke,47,,340.5304,,397.0249
2018,S08000018,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,7.245327,,6.892749
2018,S08000018,,75plus years,,Female,,Cerebrovascular Disease,128,,675.3905,,650.7175
2018,S08000018,,75plus years,,Female,,Stroke,67,,353.5247,,343.5541
2018,S08000018,,75plus years,,Female,,Subarachnoid Haemorrhage,3,,15.82946,,14.40645
2018,S08000019,,All,d,All,d,Cerebrovascular Disease,199,,65.01781,,71.61438
2018,S08000019,,All,d,All,d,Stroke,109,,35.61277,,38.75875
2018,S08000019,,All,d,All,d,Subarachnoid Haemorrhage,7,,2.287059,,2.248078
2018,S08000019,,All,d,Male,,Cerebrovascular Disease,77,,51.62,,67.91958
2018,S08000019,,All,d,Male,,Stroke,41,,27.48597,,35.29904
2018,S08000019,,All,d,Male,,Subarachnoid Haemorrhage,3,,2.011169,,2.049801
2018,S08000019,,All,d,Female,,Cerebrovascular Disease,122,,77.75505,,75.30918
2018,S08000019,,All,d,Female,,Stroke,68,,43.33888,,42.21845
2018,S08000019,,All,d,Female,,Subarachnoid Haemorrhage,4,,2.549346,,2.446355
2018,S08000019,,0-44 years,,All,d,Cerebrovascular Disease,2,,1.249243,,1.381031
2018,S08000019,,0-44 years,,All,d,Stroke,1,,0.624621,,0.675295
2018,S08000019,,0-44 years,,All,d,Subarachnoid Haemorrhage,1,,0.624621,,0.705736
2018,S08000019,,0-44 years,,Male,,Cerebrovascular Disease,1,,1.250406,,1.411472
2018,S08000019,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S08000019,,0-44 years,,Male,,Subarachnoid Haemorrhage,1,,1.250406,,1.411472
2018,S08000019,,0-44 years,,Female,,Cerebrovascular Disease,1,,1.248081,,1.35059
2018,S08000019,,0-44 years,,Female,,Stroke,1,,1.248081,,1.35059
2018,S08000019,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000019,,45-64 years,,All,d,Cerebrovascular Disease,13,,14.81684,,15.32757
2018,S08000019,,45-64 years,,All,d,Stroke,4,,4.559028,,4.757383
2018,S08000019,,45-64 years,,All,d,Subarachnoid Haemorrhage,4,,4.559028,,4.638343
2018,S08000019,,45-64 years,,Male,,Cerebrovascular Disease,8,,18.72615,,19.0623
2018,S08000019,,45-64 years,,Male,,Stroke,3,,7.022308,,7.163379
2018,S08000019,,45-64 years,,Male,,Subarachnoid Haemorrhage,1,,2.340769,,2.386619
2018,S08000019,,45-64 years,,Female,,Cerebrovascular Disease,5,,11.10692,,11.59284
2018,S08000019,,45-64 years,,Female,,Stroke,1,,2.221383,,2.351387
2018,S08000019,,45-64 years,,Female,,Subarachnoid Haemorrhage,3,,6.664149,,6.890068
2018,S08000019,,65-74 years,,All,d,Cerebrovascular Disease,28,,84.91796,,84.0724
2018,S08000019,,65-74 years,,All,d,Stroke,14,,42.45898,,42.26564
2018,S08000019,,65-74 years,,All,d,Subarachnoid Haemorrhage,2,,6.065569,,6.074473
2018,S08000019,,65-74 years,,Male,,Cerebrovascular Disease,12,,75.60484,,75.26209
2018,S08000019,,65-74 years,,Male,,Stroke,7,,44.10282,,43.93518
2018,S08000019,,65-74 years,,Male,,Subarachnoid Haemorrhage,1,,6.300403,,6.239542
2018,S08000019,,65-74 years,,Female,,Cerebrovascular Disease,16,,93.56178,,92.88271
2018,S08000019,,65-74 years,,Female,,Stroke,7,,40.93328,,40.5961
2018,S08000019,,65-74 years,,Female,,Subarachnoid Haemorrhage,1,,5.847611,,5.909403
2018,S08000019,,under75 years,d,All,d,Cerebrovascular Disease,43,,15.31295,,14.9837
2018,S08000019,,under75 years,d,All,d,Stroke,19,,6.766189,,6.662921
2018,S08000019,,under75 years,d,All,d,Subarachnoid Haemorrhage,7,,2.492806,,2.470416
2018,S08000019,,under75 years,d,Male,,Cerebrovascular Disease,21,,15.15512,,15.07277
2018,S08000019,,under75 years,d,Male,,Stroke,10,,7.216725,,7.155483
2018,S08000019,,under75 years,d,Male,,Subarachnoid Haemorrhage,3,,2.165018,,2.252528
2018,S08000019,,under75 years,d,Female,,Cerebrovascular Disease,22,,15.46671,,14.89462
2018,S08000019,,under75 years,d,Female,,Stroke,9,,6.32729,,6.170359
2018,S08000019,,under75 years,d,Female,,Subarachnoid Haemorrhage,4,,2.812129,,2.688303
2018,S08000019,,75plus years,,All,d,Cerebrovascular Disease,156,,617.5283,,644.2135
2018,S08000019,,75plus years,,All,d,Stroke,90,,356.2663,,363.2832
2018,S08000019,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000019,,75plus years,,Male,,Cerebrovascular Disease,56,,528.3019,,602.2596
2018,S08000019,,75plus years,,Male,,Stroke,31,,292.4528,,319.8617
2018,S08000019,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000019,,75plus years,,Female,,Cerebrovascular Disease,100,,682.0352,,686.1675
2018,S08000019,,75plus years,,Female,,Stroke,59,,402.4008,,406.7047
2018,S08000019,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000020,,All,d,All,d,Cerebrovascular Disease,440,,75.27158,,85.8477
2018,S08000020,,All,d,All,d,Stroke,234,,40.03079,,44.60862
2018,S08000020,,All,d,All,d,Subarachnoid Haemorrhage,19,,3.250364,,3.259367
2018,S08000020,,All,d,Male,,Cerebrovascular Disease,202,,69.48075,,94.9218
2018,S08000020,,All,d,Male,,Stroke,101,,34.74038,,46.35521
2018,S08000020,,All,d,Male,,Subarachnoid Haemorrhage,6,,2.063785,,2.240888
2018,S08000020,,All,d,Female,,Cerebrovascular Disease,238,,81.00142,,76.7736
2018,S08000020,,All,d,Female,,Stroke,133,,45.2655,,42.86203
2018,S08000020,,All,d,Female,,Subarachnoid Haemorrhage,13,,4.424447,,4.277846
2018,S08000020,,0-44 years,,All,d,Cerebrovascular Disease,4,,1.249555,,1.352668
2018,S08000020,,0-44 years,,All,d,Stroke,1,,0.312389,,0.35258
2018,S08000020,,0-44 years,,All,d,Subarachnoid Haemorrhage,1,,0.312389,,0.35258
2018,S08000020,,0-44 years,,Male,,Cerebrovascular Disease,3,,1.832845,,2.049016
2018,S08000020,,0-44 years,,Male,,Stroke,1,,0.610948,,0.70516
2018,S08000020,,0-44 years,,Male,,Subarachnoid Haemorrhage,1,,0.610948,,0.70516
2018,S08000020,,0-44 years,,Female,,Cerebrovascular Disease,1,,0.639247,,0.656319
2018,S08000020,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S08000020,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000020,,45-64 years,,All,d,Cerebrovascular Disease,35,,22.05669,,22.01308
2018,S08000020,,45-64 years,,All,d,Stroke,18,,11.34344,,11.25582
2018,S08000020,,45-64 years,,All,d,Subarachnoid Haemorrhage,6,,3.781147,,3.791727
2018,S08000020,,45-64 years,,Male,,Cerebrovascular Disease,18,,22.87196,,22.73178
2018,S08000020,,45-64 years,,Male,,Stroke,10,,12.70664,,12.5685
2018,S08000020,,45-64 years,,Male,,Subarachnoid Haemorrhage,3,,3.811993,,3.813922
2018,S08000020,,45-64 years,,Female,,Cerebrovascular Disease,17,,21.25452,,21.29437
2018,S08000020,,45-64 years,,Female,,Stroke,8,,10.00213,,9.943147
2018,S08000020,,45-64 years,,Female,,Subarachnoid Haemorrhage,3,,3.750797,,3.769532
2018,S08000020,,65-74 years,,All,d,Cerebrovascular Disease,68,,114.59,,115.1638
2018,S08000020,,65-74 years,,All,d,Stroke,34,,57.295,,57.28586
2018,S08000020,,65-74 years,,All,d,Subarachnoid Haemorrhage,4,,6.740588,,6.685336
2018,S08000020,,65-74 years,,Male,,Cerebrovascular Disease,34,,117.6104,,118.5254
2018,S08000020,,65-74 years,,Male,,Stroke,17,,58.80522,,58.6282
2018,S08000020,,65-74 years,,Male,,Subarachnoid Haemorrhage,1,,3.45913,,3.573126
2018,S08000020,,65-74 years,,Female,,Cerebrovascular Disease,34,,111.7208,,111.8022
2018,S08000020,,65-74 years,,Female,,Stroke,17,,55.86041,,55.94351
2018,S08000020,,65-74 years,,Female,,Subarachnoid Haemorrhage,3,,9.85772,,9.797547
2018,S08000020,,under75 years,d,All,d,Cerebrovascular Disease,107,,19.88338,,20.50121
2018,S08000020,,under75 years,d,All,d,Stroke,53,,9.848775,,10.09692
2018,S08000020,,under75 years,d,All,d,Subarachnoid Haemorrhage,11,,2.044085,,2.084793
2018,S08000020,,under75 years,d,Male,,Cerebrovascular Disease,55,,20.27366,,21.5116
2018,S08000020,,under75 years,d,Male,,Stroke,28,,10.32113,,10.8433
2018,S08000020,,under75 years,d,Male,,Subarachnoid Haemorrhage,5,,1.84306,,1.941378
2018,S08000020,,under75 years,d,Female,,Cerebrovascular Disease,52,,19.4866,,19.49083
2018,S08000020,,under75 years,d,Female,,Stroke,25,,9.368559,,9.350552
2018,S08000020,,under75 years,d,Female,,Subarachnoid Haemorrhage,6,,2.248454,,2.228207
2018,S08000020,,75plus years,,All,d,Cerebrovascular Disease,333,,717.4869,,746.5733
2018,S08000020,,75plus years,,All,d,Stroke,181,,389.9853,,393.5602
2018,S08000020,,75plus years,,All,d,Subarachnoid Haemorrhage,8,,17.23692,,15.13561
2018,S08000020,,75plus years,,Male,,Cerebrovascular Disease,147,,756.1728,,837.1805
2018,S08000020,,75plus years,,Male,,Stroke,73,,375.5144,,405.4201
2018,S08000020,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,5.144033,,5.269259
2018,S08000020,,75plus years,,Female,,Cerebrovascular Disease,186,,689.604,,655.9661
2018,S08000020,,75plus years,,Female,,Stroke,108,,400.4152,,381.7003
2018,S08000020,,75plus years,,Female,,Subarachnoid Haemorrhage,7,,25.95284,,25.00197
2018,S08000022,,All,d,All,d,Cerebrovascular Disease,256,,79.55252,,70.82247
2018,S08000022,,All,d,All,d,Stroke,156,,48.47732,,42.41138
2018,S08000022,,All,d,All,d,Subarachnoid Haemorrhage,8,,2.486016,,2.102742
2018,S08000022,,All,d,Male,,Cerebrovascular Disease,94,,59.3783,,64.31623
2018,S08000022,,All,d,Male,,Stroke,58,,36.63767,,38.50867
2018,S08000022,,All,d,Male,,Subarachnoid Haemorrhage,1,,0.631684,,0.660793
2018,S08000022,,All,d,Female,,Cerebrovascular Disease,162,,99.08681,,77.32871
2018,S08000022,,All,d,Female,,Stroke,98,,59.9414,,46.31409
2018,S08000022,,All,d,Female,,Subarachnoid Haemorrhage,7,,4.281529,,3.544691
2018,S08000022,,0-44 years,,All,d,Cerebrovascular Disease,1,,0.658458,,0.69691
2018,S08000022,,0-44 years,,All,d,Stroke,1,,0.658458,,0.69691
2018,S08000022,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,0-44 years,,Male,,Cerebrovascular Disease,1,,1.285926,,1.393821
2018,S08000022,,0-44 years,,Male,,Stroke,1,,1.285926,,1.393821
2018,S08000022,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S08000022,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S08000022,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,45-64 years,,All,d,Cerebrovascular Disease,8,,8.335591,,7.823999
2018,S08000022,,45-64 years,,All,d,Stroke,4,,4.167795,,3.93993
2018,S08000022,,45-64 years,,All,d,Subarachnoid Haemorrhage,3,,3.125847,,2.91383
2018,S08000022,,45-64 years,,Male,,Cerebrovascular Disease,2,,4.294149,,3.973726
2018,S08000022,,45-64 years,,Male,,Stroke,2,,4.294149,,3.973726
2018,S08000022,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,45-64 years,,Female,,Cerebrovascular Disease,6,,12.14599,,11.67427
2018,S08000022,,45-64 years,,Female,,Stroke,2,,4.048665,,3.906133
2018,S08000022,,45-64 years,,Female,,Subarachnoid Haemorrhage,3,,6.072997,,5.827661
2018,S08000022,,65-74 years,,All,d,Cerebrovascular Disease,27,,64.72337,,65.31669
2018,S08000022,,65-74 years,,All,d,Stroke,14,,33.56026,,34.05746
2018,S08000022,,65-74 years,,All,d,Subarachnoid Haemorrhage,1,,2.397162,,2.345556
2018,S08000022,,65-74 years,,Male,,Cerebrovascular Disease,17,,83.62438,,83.91527
2018,S08000022,,65-74 years,,Male,,Stroke,10,,49.19081,,49.38264
2018,S08000022,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,65-74 years,,Female,,Cerebrovascular Disease,10,,46.75738,,46.7181
2018,S08000022,,65-74 years,,Female,,Stroke,4,,18.70295,,18.73228
2018,S08000022,,65-74 years,,Female,,Subarachnoid Haemorrhage,1,,4.675738,,4.691112
2018,S08000022,,under75 years,d,All,d,Cerebrovascular Disease,36,,12.43266,,10.22851
2018,S08000022,,under75 years,d,All,d,Stroke,19,,6.56168,,5.4906
2018,S08000022,,under75 years,d,All,d,Subarachnoid Haemorrhage,4,,1.381406,,1.119174
2018,S08000022,,under75 years,d,Male,,Cerebrovascular Disease,20,,13.82466,,11.66682
2018,S08000022,,under75 years,d,Male,,Stroke,13,,8.98603,,7.682284
2018,S08000022,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,under75 years,d,Female,,Cerebrovascular Disease,16,,11.04278,,8.790201
2018,S08000022,,under75 years,d,Female,,Stroke,6,,4.141044,,3.298917
2018,S08000022,,under75 years,d,Female,,Subarachnoid Haemorrhage,4,,2.760696,,2.238348
2018,S08000022,,75plus years,,All,d,Cerebrovascular Disease,220,,682.3821,,683.4947
2018,S08000022,,75plus years,,All,d,Stroke,137,,424.938,,415.7215
2018,S08000022,,75plus years,,All,d,Subarachnoid Haemorrhage,4,,12.40695,,12.0477
2018,S08000022,,75plus years,,Male,,Cerebrovascular Disease,74,,542.6016,,596.6602
2018,S08000022,,75plus years,,Male,,Stroke,45,,329.9604,,350.1977
2018,S08000022,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,7.332453,,7.342144
2018,S08000022,,75plus years,,Female,,Cerebrovascular Disease,146,,784.8618,,770.3292
2018,S08000022,,75plus years,,Female,,Stroke,92,,494.5705,,481.2453
2018,S08000022,,75plus years,,Female,,Subarachnoid Haemorrhage,3,,16.1273,,16.75326
2018,S08000024,,All,d,All,d,Cerebrovascular Disease,534,,59.48071,,72.44664
2018,S08000024,,All,d,All,d,Stroke,291,,32.41365,,38.69494
2018,S08000024,,All,d,All,d,Subarachnoid Haemorrhage,24,,2.67329,,3.047616
2018,S08000024,,All,d,Male,,Cerebrovascular Disease,212,,48.51936,,72.92294
2018,S08000024,,All,d,Male,,Stroke,111,,25.404,,37.19347
2018,S08000024,,All,d,Male,,Subarachnoid Haemorrhage,7,,1.602054,,2.092296
2018,S08000024,,All,d,Female,,Cerebrovascular Disease,322,,69.87377,,71.97034
2018,S08000024,,All,d,Female,,Stroke,180,,39.05987,,40.1964
2018,S08000024,,All,d,Female,,Subarachnoid Haemorrhage,17,,3.688988,,4.002935
2018,S08000024,,0-44 years,,All,d,Cerebrovascular Disease,2,,0.381762,,0.432166
2018,S08000024,,0-44 years,,All,d,Stroke,1,,0.190881,,0.229734
2018,S08000024,,0-44 years,,All,d,Subarachnoid Haemorrhage,1,,0.190881,,0.202432
2018,S08000024,,0-44 years,,Male,,Cerebrovascular Disease,1,,0.384168,,0.404865
2018,S08000024,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S08000024,,0-44 years,,Male,,Subarachnoid Haemorrhage,1,,0.384168,,0.404865
2018,S08000024,,0-44 years,,Female,,Cerebrovascular Disease,1,,0.379387,,0.459468
2018,S08000024,,0-44 years,,Female,,Stroke,1,,0.379387,,0.459468
2018,S08000024,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000024,,45-64 years,,All,d,Cerebrovascular Disease,45,,19.75287,,19.82531
2018,S08000024,,45-64 years,,All,d,Stroke,26,,11.41277,,11.3788
2018,S08000024,,45-64 years,,All,d,Subarachnoid Haemorrhage,10,,4.389527,,4.338943
2018,S08000024,,45-64 years,,Male,,Cerebrovascular Disease,24,,21.4483,,21.53912
2018,S08000024,,45-64 years,,Male,,Stroke,15,,13.40519,,13.32852
2018,S08000024,,45-64 years,,Male,,Subarachnoid Haemorrhage,2,,1.787358,,1.757088
2018,S08000024,,45-64 years,,Female,,Cerebrovascular Disease,21,,18.11625,,18.11149
2018,S08000024,,45-64 years,,Female,,Stroke,11,,9.489467,,9.429082
2018,S08000024,,45-64 years,,Female,,Subarachnoid Haemorrhage,8,,6.90143,,6.920798
2018,S08000024,,65-74 years,,All,d,Cerebrovascular Disease,61,,75.17314,,75.44421
