Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2018,S12000013,,All,d,All,d,Stroke,16,,59.63,,45.3
2018,S12000013,,All,d,All,d,Subarachnoid Haemorrhage,1,,3.73,,3.32
2018,S12000013,,All,d,Male,,Cerebrovascular Disease,16,,120.78,,118.11
2018,S12000013,,All,d,Male,,Stroke,8,,60.39,,50.37
2018,S12000013,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,All,d,Female,,Cerebrovascular Disease,15,,110.43,,74.75
2018,S12000013,,All,d,Female,,Stroke,8,,58.9,,40.22
2018,S12000013,,All,d,Female,,Subarachnoid Haemorrhage,1,,7.36,,6.65
2018,S12000013,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2018,S12000013,,0-44 years,,All,d,Stroke,0,,0,,0
2018,S12000013,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2018,S12000013,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S12000013,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S12000013,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S12000013,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,61.87
2018,S12000013,,45-64 years,,All,d,Stroke,,c,,c,36.86
2018,S12000013,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,12.54
2018,S12000013,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,24.94
2018,S12000013,,45-64 years,,Male,,Stroke,0,,0,,0
2018,S12000013,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,98.8
2018,S12000013,,45-64 years,,Female,,Stroke,,c,,c,73.71
2018,S12000013,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,25.09
2018,S12000013,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,138.24
2018,S12000013,,65-74 years,,All,d,Stroke,,c,,c,110.36
2018,S12000013,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,220.71
2018,S12000013,,65-74 years,,Male,,Stroke,,c,,c,220.71
2018,S12000013,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,55.76
2018,S12000013,,65-74 years,,Female,,Stroke,0,,0,,0
2018,S12000013,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,33.97
2018,S12000013,,under75 years,d,All,d,Stroke,,c,,c,23.47
2018,S12000013,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.65
2018,S12000013,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,32.73
2018,S12000013,,under75 years,d,Male,,Stroke,,c,,c,25.47
2018,S12000013,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,35.2
2018,S12000013,,under75 years,d,Female,,Stroke,,c,,c,21.47
2018,S12000013,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,7.31
2018,S12000013,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,728.04
2018,S12000013,,75plus years,,All,d,Stroke,,c,,c,266.01
2018,S12000013,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,981.43
2018,S12000013,,75plus years,,Male,,Stroke,,c,,c,302.14
2018,S12000013,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000013,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,474.65
2018,S12000013,,75plus years,,Female,,Stroke,,c,,c,229.89
2018,S12000013,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000014,,All,d,All,d,Cerebrovascular Disease,112,,69.85,,78.62
2018,S12000014,,All,d,All,d,Stroke,63,,39.29,,43.26
2018,S12000014,,All,d,All,d,Subarachnoid Haemorrhage,5,,3.12,,2.95
2018,S12000014,,All,d,Male,,Cerebrovascular Disease,43,,54.78,,74.14
2018,S12000014,,All,d,Male,,Stroke,20,,25.48,,33.84
2018,S12000014,,All,d,Male,,Subarachnoid Haemorrhage,2,,2.55,,2.43
2018,S12000014,,All,d,Female,,Cerebrovascular Disease,69,,84.31,,83.11
2018,S12000014,,All,d,Female,,Stroke,43,,52.54,,52.68
2018,S12000014,,All,d,Female,,Subarachnoid Haemorrhage,3,,3.67,,3.48
2018,S12000014,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2018,S12000014,,0-44 years,,All,d,Stroke,0,,0,,0
2018,S12000014,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000014,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2018,S12000014,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S12000014,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000014,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S12000014,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S12000014,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000014,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,15.25
2018,S12000014,,45-64 years,,All,d,Stroke,,c,,c,2.25
2018,S12000014,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,6.54
2018,S12000014,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,12.79
2018,S12000014,,45-64 years,,Male,,Stroke,0,,0,,0
2018,S12000014,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,4.35
2018,S12000014,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,17.72
2018,S12000014,,45-64 years,,Female,,Stroke,,c,,c,4.5
2018,S12000014,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,8.72
2018,S12000014,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,129.28
2018,S12000014,,65-74 years,,All,d,Stroke,,c,,c,64.74
2018,S12000014,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,11.63
2018,S12000014,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,121.93
2018,S12000014,,65-74 years,,Male,,Stroke,,c,,c,60.96
2018,S12000014,,65-74 years,,Male,,Subarachnoid Haemorrhage,,c,,c,12.17
2018,S12000014,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,136.63
2018,S12000014,,65-74 years,,Female,,Stroke,,c,,c,68.51
2018,S12000014,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,11.1
2018,S12000014,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,19.36
2018,S12000014,,under75 years,d,All,d,Stroke,,c,,c,8.12
2018,S12000014,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.25
2018,S12000014,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,17.79
2018,S12000014,,under75 years,d,Male,,Stroke,,c,,c,7.03
2018,S12000014,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,2.67
2018,S12000014,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,20.92
2018,S12000014,,under75 years,d,Female,,Stroke,,c,,c,9.21
2018,S12000014,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,3.82
2018,S12000014,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,677.84
2018,S12000014,,75plus years,,All,d,Stroke,,c,,c,398.49
2018,S12000014,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000014,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,643.84
2018,S12000014,,75plus years,,Male,,Stroke,,c,,c,304.85
2018,S12000014,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000014,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,711.83
2018,S12000014,,75plus years,,Female,,Stroke,,c,,c,492.14
2018,S12000014,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,All,d,All,d,Cerebrovascular Disease,194,,82.36,,76.54
2018,S12000017,,All,d,All,d,Stroke,121,,51.37,,47.3
2018,S12000017,,All,d,All,d,Subarachnoid Haemorrhage,8,,3.4,,2.96
2018,S12000017,,All,d,Male,,Cerebrovascular Disease,74,,64.13,,71.96
2018,S12000017,,All,d,Male,,Stroke,50,,43.33,,47.24
2018,S12000017,,All,d,Male,,Subarachnoid Haemorrhage,1,,0.87,,0.94
2018,S12000017,,All,d,Female,,Cerebrovascular Disease,120,,99.88,,81.12
2018,S12000017,,All,d,Female,,Stroke,71,,59.09,,47.37
2018,S12000017,,All,d,Female,,Subarachnoid Haemorrhage,7,,5.83,,4.98
2018,S12000017,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,0.9
2018,S12000017,,0-44 years,,All,d,Stroke,,c,,c,0.9
2018,S12000017,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,1.8
2018,S12000017,,0-44 years,,Male,,Stroke,,c,,c,1.8
2018,S12000017,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S12000017,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S12000017,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,10.81
2018,S12000017,,45-64 years,,All,d,Stroke,,c,,c,5.44
2018,S12000017,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,4.02
2018,S12000017,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,5.51
2018,S12000017,,45-64 years,,Male,,Stroke,,c,,c,5.51
2018,S12000017,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,16.1
2018,S12000017,,45-64 years,,Female,,Stroke,,c,,c,5.37
2018,S12000017,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,8.04
2018,S12000017,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,72.22
2018,S12000017,,65-74 years,,All,d,Stroke,,c,,c,44.92
2018,S12000017,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,3.31
2018,S12000017,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,97.68
2018,S12000017,,65-74 years,,Male,,Stroke,,c,,c,69.88
2018,S12000017,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,46.75
2018,S12000017,,65-74 years,,Female,,Stroke,,c,,c,19.95
2018,S12000017,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,6.61
2018,S12000017,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,12.01
2018,S12000017,,under75 years,d,All,d,Stroke,,c,,c,7.3
2018,S12000017,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,1.55
2018,S12000017,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,13.95
2018,S12000017,,under75 years,d,Male,,Stroke,,c,,c,10.74
2018,S12000017,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000017,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,10.08
2018,S12000017,,under75 years,d,Female,,Stroke,,c,,c,3.87
2018,S12000017,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,3.1
2018,S12000017,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,728.95
2018,S12000017,,75plus years,,All,d,Stroke,,c,,c,451.75
2018,S12000017,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,17.16
2018,S12000017,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,658.58
2018,S12000017,,75plus years,,Male,,Stroke,,c,,c,416.3
2018,S12000017,,75plus years,,Male,,Subarachnoid Haemorrhage,,c,,c,10.4
2018,S12000017,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,799.32
2018,S12000017,,75plus years,,Female,,Stroke,,c,,c,487.2
2018,S12000017,,75plus years,,Female,,Subarachnoid Haemorrhage,,c,,c,23.93
2018,S12000018,,All,d,All,d,Cerebrovascular Disease,67,,85.73,,85.69
2018,S12000018,,All,d,All,d,Stroke,39,,49.9,,48.08
2018,S12000018,,All,d,All,d,Subarachnoid Haemorrhage,3,,3.84,,2.81
2018,S12000018,,All,d,Male,,Cerebrovascular Disease,25,,66.84,,90.82
2018,S12000018,,All,d,Male,,Stroke,11,,29.41,,41.6
2018,S12000018,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,All,d,Female,,Cerebrovascular Disease,42,,103.07,,80.57
2018,S12000018,,All,d,Female,,Stroke,28,,68.71,,54.56
2018,S12000018,,All,d,Female,,Subarachnoid Haemorrhage,3,,7.36,,5.62
2018,S12000018,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2018,S12000018,,0-44 years,,All,d,Stroke,0,,0,,0
2018,S12000018,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2018,S12000018,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S12000018,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S12000018,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S12000018,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,8.18
2018,S12000018,,45-64 years,,All,d,Stroke,,c,,c,4.09
2018,S12000018,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,4.09
2018,S12000018,,45-64 years,,Male,,Cerebrovascular Disease,0,,0,,0
2018,S12000018,,45-64 years,,Male,,Stroke,0,,0,,0
2018,S12000018,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,16.36
2018,S12000018,,45-64 years,,Female,,Stroke,,c,,c,8.18
2018,S12000018,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,8.18
2018,S12000018,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,114.95
2018,S12000018,,65-74 years,,All,d,Stroke,,c,,c,78.99
2018,S12000018,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,167.05
2018,S12000018,,65-74 years,,Male,,Stroke,,c,,c,95.13
2018,S12000018,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,62.85
2018,S12000018,,65-74 years,,Female,,Stroke,,c,,c,62.85
2018,S12000018,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,15.65
2018,S12000018,,under75 years,d,All,d,Stroke,,c,,c,10.31
2018,S12000018,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,1.19
2018,S12000018,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,19.28
2018,S12000018,,under75 years,d,Male,,Stroke,,c,,c,10.98
2018,S12000018,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,12.02
2018,S12000018,,under75 years,d,Female,,Stroke,,c,,c,9.63
2018,S12000018,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,2.38
2018,S12000018,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,793.96
2018,S12000018,,75plus years,,All,d,Stroke,,c,,c,430.01
2018,S12000018,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,19.16
2018,S12000018,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,814.22
2018,S12000018,,75plus years,,Male,,Stroke,,c,,c,351.2
2018,S12000018,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000018,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,773.7
2018,S12000018,,75plus years,,Female,,Stroke,,c,,c,508.83
2018,S12000018,,75plus years,,Female,,Subarachnoid Haemorrhage,,c,,c,38.31
2018,S12000019,,All,d,All,d,Cerebrovascular Disease,56,,61.31,,69.5
2018,S12000019,,All,d,All,d,Stroke,33,,36.13,,40.82
2018,S12000019,,All,d,All,d,Subarachnoid Haemorrhage,3,,3.28,,3.3
2018,S12000019,,All,d,Male,,Cerebrovascular Disease,20,,45.57,,58.88
2018,S12000019,,All,d,Male,,Stroke,12,,27.34,,35.69
2018,S12000019,,All,d,Male,,Subarachnoid Haemorrhage,2,,4.56,,4.55
2018,S12000019,,All,d,Female,,Cerebrovascular Disease,36,,75.87,,80.12
2018,S12000019,,All,d,Female,,Stroke,21,,44.26,,45.95
2018,S12000019,,All,d,Female,,Subarachnoid Haemorrhage,1,,2.11,,2.05
2018,S12000019,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,2.25
2018,S12000019,,0-44 years,,All,d,Stroke,0,,0,,0
2018,S12000019,,0-44 years,,All,d,Subarachnoid Haemorrhage,,c,,c,2.25
2018,S12000019,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,4.5
2018,S12000019,,0-44 years,,Male,,Stroke,0,,0,,0
2018,S12000019,,0-44 years,,Male,,Subarachnoid Haemorrhage,,c,,c,4.5
2018,S12000019,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S12000019,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S12000019,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000019,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,27.64
2018,S12000019,,45-64 years,,All,d,Stroke,,c,,c,23.64
2018,S12000019,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,4
2018,S12000019,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,32.24
2018,S12000019,,45-64 years,,Male,,Stroke,,c,,c,24.24
2018,S12000019,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,8
2018,S12000019,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,23.03
2018,S12000019,,45-64 years,,Female,,Stroke,,c,,c,23.03
2018,S12000019,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000019,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,68.48
2018,S12000019,,65-74 years,,All,d,Stroke,,c,,c,28.13
2018,S12000019,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,9.74
2018,S12000019,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,42.46
2018,S12000019,,65-74 years,,Male,,Stroke,0,,0,,0
2018,S12000019,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000019,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,94.5
2018,S12000019,,65-74 years,,Female,,Stroke,,c,,c,56.27
2018,S12000019,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,19.48
2018,S12000019,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,17.29
2018,S12000019,,under75 years,d,All,d,Stroke,,c,,c,10.13
2018,S12000019,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.62
2018,S12000019,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,16.96
2018,S12000019,,under75 years,d,Male,,Stroke,,c,,c,7.06
2018,S12000019,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,5
2018,S12000019,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,17.61
2018,S12000019,,under75 years,d,Female,,Stroke,,c,,c,13.2
2018,S12000019,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,2.25
2018,S12000019,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,597.43
2018,S12000019,,75plus years,,All,d,Stroke,,c,,c,351.14
2018,S12000019,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000019,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,482.7
2018,S12000019,,75plus years,,Male,,Stroke,,c,,c,325.17
2018,S12000019,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000019,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,712.17
2018,S12000019,,75plus years,,Female,,Stroke,,c,,c,377.11
2018,S12000019,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,All,d,All,d,Cerebrovascular Disease,83,,86.89,,81.7
2018,S12000020,,All,d,All,d,Stroke,47,,49.2,,45.03
2018,S12000020,,All,d,All,d,Subarachnoid Haemorrhage,1,,1.05,,0.91
2018,S12000020,,All,d,Male,,Cerebrovascular Disease,31,,65.54,,76.19
2018,S12000020,,All,d,Male,,Stroke,15,,31.71,,36.22
2018,S12000020,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,All,d,Female,,Cerebrovascular Disease,52,,107.83,,87.21
2018,S12000020,,All,d,Female,,Stroke,32,,66.36,,53.85
2018,S12000020,,All,d,Female,,Subarachnoid Haemorrhage,1,,2.07,,1.83
2018,S12000020,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,2.4
2018,S12000020,,0-44 years,,All,d,Stroke,,c,,c,2.4
2018,S12000020,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,4.79
2018,S12000020,,0-44 years,,Male,,Stroke,,c,,c,4.79
2018,S12000020,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2018,S12000020,,0-44 years,,Female,,Stroke,0,,0,,0
2018,S12000020,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,17.74
2018,S12000020,,45-64 years,,All,d,Stroke,,c,,c,14.24
2018,S12000020,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,7.3
2018,S12000020,,45-64 years,,Male,,Stroke,,c,,c,7.3
2018,S12000020,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,28.19
2018,S12000020,,45-64 years,,Female,,Stroke,,c,,c,21.18
2018,S12000020,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,69.4
2018,S12000020,,65-74 years,,All,d,Stroke,,c,,c,43.75
2018,S12000020,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,8.7
2018,S12000020,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,18.84
2018,S12000020,,65-74 years,,Male,,Stroke,,c,,c,18.84
2018,S12000020,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,119.95
2018,S12000020,,65-74 years,,Female,,Stroke,,c,,c,68.67
2018,S12000020,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,17.39
2018,S12000020,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,14.6
2018,S12000020,,under75 years,d,All,d,Stroke,,c,,c,10.62
2018,S12000020,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,1
2018,S12000020,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,7.14
2018,S12000020,,under75 years,d,Male,,Stroke,,c,,c,7.14
2018,S12000020,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,22.05
2018,S12000020,,under75 years,d,Female,,Stroke,,c,,c,14.09
2018,S12000020,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,2.01
2018,S12000020,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,760.19
2018,S12000020,,75plus years,,All,d,Stroke,,c,,c,393.02
2018,S12000020,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,774.36
2018,S12000020,,75plus years,,Male,,Stroke,,c,,c,330.22
2018,S12000020,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000020,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,746.02
2018,S12000020,,75plus years,,Female,,Stroke,,c,,c,455.82
2018,S12000020,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2018,S12000021,,All,d,All,d,Cerebrovascular Disease,130,,96.1,,95.95
2018,S12000021,,All,d,All,d,Stroke,68,,50.27,,47.15
2018,S12000021,,All,d,All,d,Subarachnoid Haemorrhage,5,,3.7,,3.27
2018,S12000021,,All,d,Male,,Cerebrovascular Disease,56,,86.96,,103.85
2018,S12000021,,All,d,Male,,Stroke,25,,38.82,,43.46
2018,S12000021,,All,d,Male,,Subarachnoid Haemorrhage,1,,1.55,,1.31
2018,S12000021,,All,d,Female,,Cerebrovascular Disease,74,,104.4,,88.04
