approx_year,healthboard_area_named,age_group,sex,diagnosis,number_of_discharges,crude_rate_discharge,easr_discharge,number_of_deaths,crude_rate_mortality,easr_mortality,hospitalstays,crude_rate_stays
2018,Shetland,under75 years,Female,TIAs and related syndromes,0,0,4.508972856,NA,NA,NA,NA,NA
2018,Shetland,under75 years,Male,Cerebrovascular Disease,0,0,99.342838285,NA,NA,8.621906,NA,NA
2018,Shetland,under75 years,Male,Stroke,0,0,77.61315554000001,0,0,0,NA,NA
2018,Shetland,under75 years,Male,Subarachnoid Haemorrhage,0,0,21.729682745,0,0,0,NA,NA
2018,Shetland,under75 years,Male,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Tayside,0-44 years,All,Cerebrovascular Disease,37.5,17.49344579075,19.9736957995,2,0.932984,1.062487,4.333333333333333,8.64
2018,Tayside,0-44 years,All,Stroke,19,8.8633458655,10.273097735,1,0.466492,0.522363,7,14.783333333333333
2018,Tayside,0-44 years,All,Subarachnoid Haemorrhage,6.5,3.03219727,3.657816746,1,0.466492,0.540123,NA,NA
2018,Tayside,0-44 years,All,TIAs and related syndromes,2,0.9329837755,1.044004127,NA,NA,NA,NA,NA
2018,Tayside,0-44 years,Female,Cerebrovascular Disease,21,19.72368062525,21.48139845125,1,0.939223,1.044726,2.6666666666666665,10.536666666666667
2018,Tayside,0-44 years,Female,Stroke,10.5,9.861840315,10.60315404,1,0.939223,1.044726,3.6666666666666665,15.016666666666666
2018,Tayside,0-44 years,Female,Subarachnoid Haemorrhage,1.5,1.4088343305,1.61372644,0,0,0,NA,NA
2018,Tayside,0-44 years,Female,TIAs and related syndromes,1,0.939222887,1.091363329,NA,NA,NA,NA,NA
2018,Tayside,0-44 years,Male,Cerebrovascular Disease,16.5,15.29264563,18.4659931475,1,0.926827,1.080247,1.6666666666666667,6.68
2018,Tayside,0-44 years,Male,Stroke,8.5,7.8780295655,9.943041431,0,0,0,5,21.939999999999998
2018,Tayside,0-44 years,Male,Subarachnoid Haemorrhage,5,4.63413503875,5.701907051,1,0.926827,1.080247,NA,NA
2018,Tayside,0-44 years,Male,TIAs and related syndromes,1,0.9268270075,0.9966449245,NA,NA,NA,NA,NA
2018,Tayside,45-64 years,All,Cerebrovascular Disease,283,249.91169199,246.309710795,22,19.42776,18.68185,26.5,46.905
2018,Tayside,45-64 years,All,Stroke,192,169.55139526275002,166.62030590150002,13,11.48004,11.04376,93.5,165.8
2018,Tayside,45-64 years,All,Subarachnoid Haemorrhage,34,30.024726246,29.9396606675,5,4.415401,4.079588,NA,NA
2018,Tayside,45-64 years,All,TIAs and related syndromes,27,23.84316496,24.059953595,NA,NA,NA,NA,NA
2018,Tayside,45-64 years,Female,Cerebrovascular Disease,108.5,186.1670184075,182.43055857049998,13,22.30573,21.62065,11.5,39.519999999999996
2018,Tayside,45-64 years,Female,Stroke,66.5,114.102366125,111.3123837,6,10.29495,9.875849,31.5,108.68
2018,Tayside,45-64 years,Female,Subarachnoid Haemorrhage,23.5,40.321888781,40.14146030975,5,8.579125,8.159176,NA,NA
2018,Tayside,45-64 years,Female,TIAs and related syndromes,7,12.010775380750001,11.7931634905,NA,NA,NA,NA,NA
2018,Tayside,45-64 years,Male,Cerebrovascular Disease,174.5,317.509416105,310.1888630425,9,16.37584,15.74306,15,54.72
2018,Tayside,45-64 years,Male,Stroke,125.5,228.352044251,221.92822807800002,7,12.73677,12.21167,62,226.32
2018,Tayside,45-64 years,Male,Subarachnoid Haemorrhage,10.5,19.105151115,19.7378610275,0,0,0,NA,NA
2018,Tayside,45-64 years,Male,TIAs and related syndromes,20,36.390764025,36.3267437,NA,NA,NA,NA,NA
2018,Tayside,65-74 years,All,Cerebrovascular Disease,281,587.7308569575,594.5022668875,30,62.74707,62.96387,82,111.905
2018,Tayside,65-74 years,All,Stroke,197.5,413.08485496075,418.863898795,13,27.1904,27.42581,425.5,575.14
2018,Tayside,65-74 years,All,Subarachnoid Haemorrhage,4.5,9.41205998575,9.08664726025,1,2.091569,1.970987,NA,NA
2018,Tayside,65-74 years,All,TIAs and related syndromes,39,81.57118654,82.031732855,NA,NA,NA,NA,NA
2018,Tayside,65-74 years,Female,Cerebrovascular Disease,97,389.96542574750003,387.2421128,14,56.28367,56.25309,32.5,80.565
2018,Tayside,65-74 years,Female,Stroke,63,253.27651364000002,251.6929229075,5,20.10131,20.01428,196.5,467.81499999999994
2018,Tayside,65-74 years,Female,Subarachnoid Haemorrhage,3.5,14.070917422499999,13.796909490000001,1,4.020262,3.941974,NA,NA
2018,Tayside,65-74 years,Female,TIAs and related syndromes,15,60.30393181,59.586232845,NA,NA,NA,NA,NA
2018,Tayside,65-74 years,Male,Cerebrovascular Disease,184,802.1973230699999,801.762420925,16,69.75629,69.67466,49.5,148.31
2018,Tayside,65-74 years,Male,Stroke,134.5,586.388804065,586.0348746065,8,34.87814,34.83733,229,696.04
2018,Tayside,65-74 years,Male,Subarachnoid Haemorrhage,1,4.3597680605,4.3763850265,0,0,0,NA,NA
2018,Tayside,65-74 years,Male,TIAs and related syndromes,24,104.63443345,104.4772328375,NA,NA,NA,NA,NA
2018,Tayside,75plus years,All,Cerebrovascular Disease,685,1684.578117505,1692.84323957,230,565.6248,545.4503,56,219.32666666666665
2018,Tayside,75plus years,All,Stroke,506.5,1245.604112064,1237.58345489475,116,285.2716,269.1433,306,1223.7533333333333
2018,Tayside,75plus years,All,Subarachnoid Haemorrhage,7.5,18.44428596,18.363238172499997,2,4.918476,4.472152,NA,NA
2018,Tayside,75plus years,All,TIAs and related syndromes,97,238.5460984,246.0761549,NA,NA,NA,NA,NA
2018,Tayside,75plus years,Female,Cerebrovascular Disease,372.5,1567.2332549475,1507.506329915,151,635.308,585.2286,24.666666666666668,163.39333333333332
2018,Tayside,75plus years,Female,Stroke,285,1199.09121489925,1145.4844407485,81,340.7943,317.9474,175.33333333333334,1195.4433333333334
2018,Tayside,75plus years,Female,Subarachnoid Haemorrhage,5,21.036687985,23.392289622499998,1,4.207338,3.61063,NA,NA
2018,Tayside,75plus years,Female,TIAs and related syndromes,50,210.36687985,202.028300525,NA,NA,NA,NA,NA
2018,Tayside,75plus years,Male,Cerebrovascular Disease,312.5,1849.6596624000001,1878.1801489775,79,467.594,505.672,31.333333333333332,304.96999999999997
2018,Tayside,75plus years,Male,Stroke,221.5,1311.03876898,1329.6824688660001,35,207.1619,220.3393,130.66666666666666,1261.96
2018,Tayside,75plus years,Male,Subarachnoid Haemorrhage,2.5,14.7972773,13.3341867225,1,5.918911,5.333675,NA,NA
2018,Tayside,75plus years,Male,TIAs and related syndromes,47,278.18881325,290.12400925,NA,NA,NA,NA,NA
2018,Tayside,All,All,Cerebrovascular Disease,1286.5,309.195347035,290.8364986575,284,68.2561,61.22617,190,45.66
2018,Tayside,All,All,Stroke,915,219.909632767,205.065074157,143,34.36839,30.31128,863,207.41
2018,Tayside,All,All,Subarachnoid Haemorrhage,52.5,12.61776581525,12.51602051975,9,2.163046,1.982205,NA,NA
2018,Tayside,All,All,TIAs and related syndromes,165,39.6558354175,37.69983582,NA,NA,NA,NA,NA
2018,Tayside,All,Female,Cerebrovascular Disease,599,280.70142554475,236.28004471075,179,83.8824,64.87078,82,38.43
2018,Tayside,All,Female,Stroke,425,199.162113262,164.74484143799998,93,43.58136,33.89801,402,188.38
2018,Tayside,All,Female,Subarachnoid Haemorrhage,33.5,15.69866069425,15.062880820750001,7,3.280317,2.901046,NA,NA
2018,Tayside,All,Female,TIAs and related syndromes,73,34.20902181,28.153626015,NA,NA,NA,NA,NA
2018,Tayside,All,Male,Cerebrovascular Disease,687.5,339.19461630250004,345.392952605,105,51.80427,57.58156,108,53.28
2018,Tayside,All,Male,Stroke,490,241.75325380925,245.38530685075,50,24.6687,26.72454,461,227.45
2018,Tayside,All,Male,Subarachnoid Haemorrhage,19,9.3741057595,9.9691602135,2,0.986748,1.063364,NA,NA
2018,Tayside,All,Male,TIAs and related syndromes,92,45.390406837499995,47.2460456175,NA,NA,NA,NA,NA
2018,Tayside,under75 years,All,Cerebrovascular Disease,601.5,160.2218333145,152.17649134075,54,14.384,13.33587,NA,NA
2018,Tayside,under75 years,All,Stroke,408.5,108.81233401725,102.94787166225,27,7.192002,6.690529,NA,NA
2018,Tayside,under75 years,All,Subarachnoid Haemorrhage,45,11.98667082025,11.9377242645,7,1.864593,1.735946,NA,NA
2018,Tayside,under75 years,All,TIAs and related syndromes,68,18.113191465,17.091188879500002,NA,NA,NA,NA,NA
2018,Tayside,under75 years,Female,Cerebrovascular Disease,226.5,119.4456456475,110.55436816025001,28,14.76591,13.40681,NA,NA
2018,Tayside,under75 years,Female,Stroke,140,73.82953814550001,67.74861734150001,12,6.328246,5.805222,NA,NA
2018,Tayside,under75 years,Female,Subarachnoid Haemorrhage,28.5,15.029584551,14.23909314,6,3.164123,2.830867,NA,NA
2018,Tayside,under75 years,Female,TIAs and related syndromes,23,12.12913840975,10.95722963925,NA,NA,NA,NA,NA
2018,Tayside,under75 years,Male,Cerebrovascular Disease,375,201.83970159425002,193.79861450875,26,13.99422,13.26493,NA,NA
2018,Tayside,under75 years,Male,Stroke,268.5,144.51722632924998,138.14712597775,15,8.073588,7.575837,NA,NA
2018,Tayside,under75 years,Male,Subarachnoid Haemorrhage,16.5,8.88094687,9.63635539325,1,0.538239,0.641026,NA,NA
2018,Tayside,under75 years,Male,TIAs and related syndromes,45,24.220764192500003,23.22514812,NA,NA,NA,NA,NA
2018,Western Isles,0-44 years,All,Cerebrovascular Disease,0,0,4.458712324,0,0,0,NA,NA
2018,Western Isles,0-44 years,All,Stroke,0,0,4.458712324,0,0,0,1,40.92
2018,Western Isles,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,0-44 years,All,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Western Isles,0-44 years,Female,Cerebrovascular Disease,0,0,0,0,0,0,NA,NA
2018,Western Isles,0-44 years,Female,Stroke,0,0,0,0,0,0,NA,NA
2018,Western Isles,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Western Isles,0-44 years,Male,Cerebrovascular Disease,0,0,8.91742465,0,0,0,NA,NA
2018,Western Isles,0-44 years,Male,Stroke,0,0,8.91742465,0,0,0,1,79.43
2018,Western Isles,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,0-44 years,Male,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Western Isles,45-64 years,All,Cerebrovascular Disease,NA,NA,222.1174466925,NA,NA,61.86987,1.5,37.01
2018,Western Isles,45-64 years,All,Stroke,0,0,130.914591825,NA,NA,36.85538,5.5,135.72
2018,Western Isles,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,NA,NA,12.54278,NA,NA
2018,Western Isles,45-64 years,All,TIAs and related syndromes,0,0,48.55439797,NA,NA,NA,NA,NA
2018,Western Isles,45-64 years,Female,Cerebrovascular Disease,NA,NA,197.18264300750002,NA,NA,98.79632,1,50.2
2018,Western Isles,45-64 years,Female,Stroke,0,0,124.57751305,NA,NA,73.71076,2.5,124.9
2018,Western Isles,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,NA,NA,25.08556,NA,NA
2018,Western Isles,45-64 years,Female,TIAs and related syndromes,0,0,36.85537824,NA,NA,NA,NA,NA
2018,Western Isles,45-64 years,Male,Cerebrovascular Disease,NA,NA,247.0522503775,NA,NA,24.94343,1,48.7
2018,Western Isles,45-64 years,Male,Stroke,0,0,137.25167060750002,0,0,0,6,291.4
2018,Western Isles,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,45-64 years,Male,TIAs and related syndromes,0,0,60.2534177,NA,NA,NA,NA,NA
2018,Western Isles,65-74 years,All,Cerebrovascular Disease,NA,NA,489.76986815,NA,NA,138.237,7,115.195
2018,Western Isles,65-74 years,All,Stroke,0,0,408.25461115,NA,NA,110.357,18.5,334.225
2018,Western Isles,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,65-74 years,All,TIAs and related syndromes,0,0,41.248805445,NA,NA,NA,NA,NA
2018,Western Isles,65-74 years,Female,Cerebrovascular Disease,NA,NA,299.01520575,NA,NA,55.76001,2.5,81.305
2018,Western Isles,65-74 years,Female,Stroke,0,0,217.07849085,0,0,0,9,298.29
2018,Western Isles,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,65-74 years,Female,TIAs and related syndromes,0,0,54.908359655,NA,NA,NA,NA,NA
2018,Western Isles,65-74 years,Male,Cerebrovascular Disease,0,0,680.524530525,NA,NA,220.714,4.5,155.64000000000001
2018,Western Isles,65-74 years,Male,Stroke,0,0,599.430731475,NA,NA,220.714,9.5,371.665
2018,Western Isles,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,65-74 years,Male,TIAs and related syndromes,0,0,27.58925123,NA,NA,NA,NA,NA
2018,Western Isles,75plus years,All,Cerebrovascular Disease,NA,NA,1399.8787059449999,NA,NA,728.0416,6.666666666666667,365.1166666666667
2018,Western Isles,75plus years,All,Stroke,0,0,640.6793889749999,NA,NA,266.0136,11.333333333333334,609.4533333333334
2018,Western Isles,75plus years,All,Subarachnoid Haemorrhage,0,0,84.175084195,0,0,0,NA,NA
2018,Western Isles,75plus years,All,TIAs and related syndromes,0,0,422.9616388,NA,NA,NA,NA,NA
2018,Western Isles,75plus years,Female,Cerebrovascular Disease,0,0,1218.0165475,NA,NA,474.6522,2,189.09
2018,Western Isles,75plus years,Female,Stroke,0,0,805.707144125,NA,NA,229.8899,6.666666666666667,640.0133333333333
2018,Western Isles,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,75plus years,Female,TIAs and related syndromes,0,0,255.3097938,NA,NA,NA,NA,NA
2018,Western Isles,75plus years,Male,Cerebrovascular Disease,NA,NA,1581.74086464,NA,NA,981.4309,4.666666666666667,663.28
2018,Western Isles,75plus years,Male,Stroke,0,0,475.651633825,NA,NA,302.1372,4.666666666666667,502.21
2018,Western Isles,75plus years,Male,Subarachnoid Haemorrhage,0,0,168.35016835,0,0,0,NA,NA
2018,Western Isles,75plus years,Male,TIAs and related syndromes,0,0,590.6134839,NA,NA,NA,NA,NA
2018,Western Isles,All,All,Cerebrovascular Disease,82,305.6280283275,238.68374774,31,115.5423,96.43414,15,55.91
2018,Western Isles,All,All,Stroke,50,186.35855385,137.627950675,16,59.63474,45.29538,39,145.36
2018,Western Isles,All,All,Subarachnoid Haemorrhage,1.5,5.59075661525,7.57575757525,1,3.727171,3.323837,NA,NA
2018,Western Isles,All,All,TIAs and related syndromes,18,67.08907939425,55.2645875365,NA,NA,NA,NA,NA
2018,Western Isles,All,Female,Cerebrovascular Disease,38.5,283.44253847749997,193.2714863175,15,110.4322,74.75452,5,36.81
2018,Western Isles,All,Female,Stroke,26,191.41574025,128.31992545,8,58.89715,40.22344,19,139.88
2018,Western Isles,All,Female,Subarachnoid Haemorrhage,0,0,0,1,7.362144,6.647673,NA,NA
2018,Western Isles,All,Female,TIAs and related syndromes,7.5,55.2160789115,38.509934440500004,NA,NA,NA,NA,NA
2018,Western Isles,All,Male,Cerebrovascular Disease,43.5,328.376236145,284.0960091875,16,120.7821,118.1138,10,75.49
2018,Western Isles,All,Male,Stroke,24,181.1730958,146.93597585,8,60.39103,50.36732,20,150.98
2018,Western Isles,All,Male,Subarachnoid Haemorrhage,1.5,11.32331848525,15.15151515,0,0,0,NA,NA
2018,Western Isles,All,Male,TIAs and related syndromes,10.5,79.263229405,72.01924060750001,NA,NA,NA,NA,NA
2018,Western Isles,under75 years,All,Cerebrovascular Disease,NA,NA,123.84029028825,NA,NA,33.96748,NA,NA
2018,Western Isles,under75 years,All,Stroke,0,0,87.8756106075,NA,NA,23.46611,NA,NA
2018,Western Isles,under75 years,All,Subarachnoid Haemorrhage,0,0,0,NA,NA,3.652568,NA,NA
2018,Western Isles,under75 years,All,TIAs and related syndromes,NA,NA,18.89894509225,NA,NA,NA,NA,NA
2018,Western Isles,under75 years,Female,Cerebrovascular Disease,NA,NA,91.9230736425,NA,NA,35.2042,NA,NA
2018,Western Isles,under75 years,Female,Stroke,0,0,61.325585155,NA,NA,21.46522,NA,NA
2018,Western Isles,under75 years,Female,Subarachnoid Haemorrhage,0,0,0,NA,NA,7.305136,NA,NA
2018,Western Isles,under75 years,Female,TIAs and related syndromes,NA,NA,17.06819010975,NA,NA,NA,NA,NA
2018,Western Isles,under75 years,Male,Cerebrovascular Disease,NA,NA,155.75750699375,NA,NA,32.73075,NA,NA
2018,Western Isles,under75 years,Male,Stroke,0,0,114.42563606499999,NA,NA,25.467,NA,NA
2018,Western Isles,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Western Isles,under75 years,Male,TIAs and related syndromes,0,0,20.7297000775,NA,NA,NA,NA,NA
2018,NA,0-44 years,All,Cerebrovascular Disease,595.5,20.46359404625,22.18176704025,30,1.030912,1.143327,NA,NA
2018,NA,0-44 years,All,Stroke,327,11.236935773499999,12.324690768750001,12,0.412365,0.462427,NA,NA
2018,NA,0-44 years,All,Subarachnoid Haemorrhage,91,3.1270983345,3.33157819525,12,0.412365,0.448772,NA,NA
2018,NA,0-44 years,All,TIAs and related syndromes,51.5,1.76973147525,1.92819657875,NA,NA,NA,NA,NA
2018,NA,0-44 years,Female,Cerebrovascular Disease,288.5,19.91212438175,21.11769724,12,0.828234,0.903306,NA,NA
2018,NA,0-44 years,Female,Stroke,138.5,9.55920009075,10.141567026,4,0.276078,0.306358,NA,NA
2018,NA,0-44 years,Female,Subarachnoid Haemorrhage,46.5,3.209406529,3.404880311,6,0.414117,0.443769,NA,NA
2018,NA,0-44 years,Female,TIAs and related syndromes,24,1.656467886,1.7837945475,NA,NA,NA,NA,NA
2018,NA,0-44 years,Male,Cerebrovascular Disease,307,21.01041623975,23.24583683825,18,1.231881,1.383348,NA,NA
2018,NA,0-44 years,Male,Stroke,188.5,12.900532447,14.507814515,8,0.547503,0.618495,NA,NA
2018,NA,0-44 years,Male,Subarachnoid Haemorrhage,44.5,3.0454837872500002,3.25827608,6,0.410627,0.453775,NA,NA
2018,NA,0-44 years,Male,TIAs and related syndromes,27.5,1.88204054275,2.0725986095,NA,NA,NA,NA,NA
2018,NA,45-64 years,All,Cerebrovascular Disease,3976.5,264.757580195,264.1536314475,283,18.8423,18.7621,NA,NA
2018,NA,45-64 years,All,Stroke,2480.5,165.15306870825,165.408560838,158,10.51973,10.45036,NA,NA
2018,NA,45-64 years,All,Subarachnoid Haemorrhage,491.5,32.724343183500004,32.325785030249996,58,3.861672,3.793563,NA,NA
2018,NA,45-64 years,All,TIAs and related syndromes,492.5,32.790923741,32.69831905,NA,NA,NA,NA,NA
2018,NA,45-64 years,Female,Cerebrovascular Disease,1690.5,218.3501998675,216.9869010525,126,16.27455,16.1216,NA,NA
2018,NA,45-64 years,Female,Stroke,860.5,111.14483703425,110.2264903455,61,7.878948,7.757092,NA,NA
2018,NA,45-64 years,Female,Subarachnoid Haemorrhage,343,44.3029391055,44.29213767375,40,5.166524,5.113676,NA,NA
2018,NA,45-64 years,Female,TIAs and related syndromes,222,28.674205484250002,28.51913365775,NA,NA,NA,NA,NA
2018,NA,45-64 years,Male,Cerebrovascular Disease,2286,314.129650625,311.320361865,157,21.57408,21.4026,NA,NA
2018,NA,45-64 years,Male,Stroke,1620,222.61156343324998,220.5906313505,97,13.32921,13.14363,NA,NA
2018,NA,45-64 years,Male,Subarachnoid Haemorrhage,148.5,20.4060599805,20.35943238925,18,2.473462,2.47345,NA,NA
2018,NA,45-64 years,Male,TIAs and related syndromes,270.5,37.170634510250004,36.87750443975,NA,NA,NA,NA,NA
2018,NA,65-74 years,All,Cerebrovascular Disease,3925.5,687.0233015175,693.4286399,528,92.40818,93.06859,NA,NA
2018,NA,65-74 years,All,Stroke,2767.5,484.355365447,489.46012825625,294,51.45455,51.81308,NA,NA
2018,NA,65-74 years,All,Subarachnoid Haemorrhage,171,29.9276485945,29.62461636675,31,5.42548,5.311007,NA,NA
2018,NA,65-74 years,All,TIAs and related syndromes,534.5,93.5457787965,94.50691440325,NA,NA,NA,NA,NA
2018,NA,65-74 years,Female,Cerebrovascular Disease,1668,559.7146394975,559.2550935325,241,80.87004,80.75722,NA,NA
2018,NA,65-74 years,Female,Stroke,1130.5,379.35095920475,378.996686409,134,44.96508,44.88324,NA,NA
2018,NA,65-74 years,Female,Subarachnoid Haemorrhage,113,37.918317905500004,37.95651133725,24,8.053448,8.07396,NA,NA
2018,NA,65-74 years,Female,TIAs and related syndromes,225.5,75.6688556445,75.5942462905,NA,NA,NA,NA,NA
2018,NA,65-74 years,Male,Cerebrovascular Disease,2257.5,825.8068764775,827.602185995,287,104.9863,105.38,NA,NA
2018,NA,65-74 years,Male,Stroke,1637,598.8242998775,599.923570055,160,58.52895,58.74293,NA,NA
2018,NA,65-74 years,Male,Subarachnoid Haemorrhage,58,21.21674367175,21.29272139375,7,2.560641,2.548055,NA,NA
2018,NA,65-74 years,Male,TIAs and related syndromes,309,113.03403093125,113.41958248600001,NA,NA,NA,NA,NA
2018,NA,75plus years,All,Cerebrovascular Disease,8172,1797.08666142,1818.4564037475,2994,658.404,677.9668,NA,NA
2018,NA,75plus years,All,Stroke,6156.5,1353.8624607855,1360.79023592225,1608,353.6118,355.4366,NA,NA
2018,NA,75plus years,All,Subarachnoid Haemorrhage,132,29.02783153475,27.54494883525,46,10.11576,9.780001,NA,NA
2018,NA,75plus years,All,TIAs and related syndromes,1140,250.6949087165,254.05409856225,NA,NA,NA,NA,NA
2018,NA,75plus years,Female,Cerebrovascular Disease,4593,1712.1513166275,1671.8328901625,1834,683.6676,664.1387,NA,NA
2018,NA,75plus years,Female,Stroke,3520.5,1312.3511234187501,1277.250317062,1033,385.0756,373.749,NA,NA
2018,NA,75plus years,Female,Subarachnoid Haemorrhage,95.5,35.59992395575,35.31103024075,29,10.81045,10.61654,NA,NA
2018,NA,75plus years,Female,TIAs and related syndromes,645.5,240.62566401175002,236.298726431,NA,NA,NA,NA,NA
2018,NA,75plus years,Male,Cerebrovascular Disease,3579,1919.2715455175,1965.0799168325,1160,622.0606,691.7949,NA,NA
2018,NA,75plus years,Male,Stroke,2636,1413.57915457175,1444.33015503225,575,308.349,337.1242,NA,NA
2018,NA,75plus years,Male,Subarachnoid Haemorrhage,36.5,19.573459460749998,19.7788674295,17,9.116406,8.943463,NA,NA
2018,NA,75plus years,Male,TIAs and related syndromes,494.5,265.18015624,271.80947069325003,NA,NA,NA,NA,NA
2018,NA,All,All,Cerebrovascular Disease,16669.5,306.53169304749997,318.449950045,3835,70.52095,76.37857,NA,NA
2018,NA,All,All,Stroke,11731.5,215.727919702,224.3530363435,2072,38.10154,40.44872,NA,NA
2018,NA,All,All,Subarachnoid Haemorrhage,885.5,16.28326069875,15.955015376,147,2.70315,2.685487,NA,NA
2018,NA,All,All,TIAs and related syndromes,2218.5,40.79549842875,42.49437558475,NA,NA,NA,NA,NA
2018,NA,All,Female,Cerebrovascular Disease,8240,295.40943065749997,278.091830235,2213,79.33751,73.012,NA,NA
2018,NA,All,Female,Stroke,5650,202.556223678,189.4336467415,1232,44.16801,40.57122,NA,NA
2018,NA,All,Female,Subarachnoid Haemorrhage,598,21.438694119250002,20.7394782635,99,3.549215,3.398013,NA,NA
2018,NA,All,Female,TIAs and related syndromes,1117,40.04518617125,37.725100713,NA,NA,NA,NA,NA
2018,NA,All,Male,Cerebrovascular Disease,8429.5,318.2443348,358.8080698325,1622,61.23641,79.74514,NA,NA
2018,NA,All,Male,Stroke,6081.5,229.59878072249998,259.27242594575,840,31.71306,40.32623,NA,NA
2018,NA,All,Male,Subarachnoid Haemorrhage,287.5,10.85417239975,11.17055248075,48,1.812175,1.97296,NA,NA
2018,NA,All,Male,TIAs and related syndromes,1101.5,41.58563791025,47.26365044925,NA,NA,NA,NA,NA
2018,NA,under75 years,All,Cerebrovascular Disease,8497.5,170.51734529499998,170.09766342499998,841,16.87615,16.88083,NA,NA
