approx_year,council_area_named,age_group,sex,diagnosis,number_of_discharges,crude_rate_discharge,easr_discharge,number_of_deaths,crude_rate_mortality,easr_mortality,hospitalstays,crude_rate_stays
2018,Clackmannanshire,75plus years,Female,Stroke,0,0,1312.5850822500001,NA,NA,224.83,18.666666666666668,1333.8766666666666
2018,Clackmannanshire,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Clackmannanshire,75plus years,Female,TIAs and related syndromes,0,0,326.70567075,NA,NA,NA,NA,NA
2018,Clackmannanshire,75plus years,Male,Cerebrovascular Disease,NA,NA,1719.5394371,NA,NA,582.77,3.3333333333333335,277.1566666666667
2018,Clackmannanshire,75plus years,Male,Stroke,0,0,1131.83784625,NA,NA,375.14,12,1090.6166666666668
2018,Clackmannanshire,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Clackmannanshire,75plus years,Male,TIAs and related syndromes,NA,NA,300.239467145,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,0-44 years,Female,Cerebrovascular Disease,NA,NA,15.12481952025,NA,NA,6.4,2,26.12
2018,Dumfries & Galloway,0-44 years,Female,Stroke,0,0,4.9679057935,0,0,0,1,13.129999999999999
2018,Dumfries & Galloway,0-44 years,Female,Subarachnoid Haemorrhage,0,0,5.0426463805,NA,NA,6.4,NA,NA
2018,Dumfries & Galloway,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,0-44 years,Male,Cerebrovascular Disease,0,0,1.651624182,0,0,0,NA,NA
2018,Dumfries & Galloway,0-44 years,Male,Stroke,0,0,0,0,0,0,NA,NA
2018,Dumfries & Galloway,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Dumfries & Galloway,0-44 years,Male,TIAs and related syndromes,0,0,1.651624182,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,45-64 years,Female,Cerebrovascular Disease,NA,NA,150.60129992,NA,NA,13.05,5,42.730000000000004
2018,Dumfries & Galloway,45-64 years,Female,Stroke,0,0,56.76271129,NA,NA,3.97,6,51.545
2018,Dumfries & Galloway,45-64 years,Female,Subarachnoid Haemorrhage,0,0,30.7629359775,NA,NA,3.98,NA,NA
2018,Dumfries & Galloway,45-64 years,Female,TIAs and related syndromes,0,0,21.06991944625,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,45-64 years,Male,Cerebrovascular Disease,NA,NA,226.74979726,NA,NA,17.34,5.5,50.335
2018,Dumfries & Galloway,45-64 years,Male,Stroke,0,0,128.7767811,NA,NA,8.86,13,119.85
2018,Dumfries & Galloway,45-64 years,Male,Subarachnoid Haemorrhage,0,0,13.482554705750001,0,0,0,NA,NA
2018,Dumfries & Galloway,45-64 years,Male,TIAs and related syndromes,NA,NA,26.88853185575,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,65-74 years,Female,Cerebrovascular Disease,NA,NA,389.88109958250004,NA,NA,55.7,16,108.31
2018,Dumfries & Galloway,65-74 years,Female,Stroke,0,0,221.3810085,NA,NA,36.87,71.5,407.875
2018,Dumfries & Galloway,65-74 years,Female,Subarachnoid Haemorrhage,0,0,19.2294245175,NA,NA,9.22,NA,NA
2018,Dumfries & Galloway,65-74 years,Female,TIAs and related syndromes,0,0,32.85762689075,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,65-74 years,Male,Cerebrovascular Disease,NA,NA,508.301268915,NA,NA,127.1,18.5,121.045
2018,Dumfries & Galloway,65-74 years,Male,Stroke,0,0,307.82384735,NA,NA,107.54,68,450.28499999999997
2018,Dumfries & Galloway,65-74 years,Male,Subarachnoid Haemorrhage,0,0,19.65698560025,NA,NA,9.73,NA,NA
2018,Dumfries & Galloway,65-74 years,Male,TIAs and related syndromes,0,0,88.12087489,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,75plus years,Female,Cerebrovascular Disease,NA,NA,1300.5724500525,NA,NA,783.52,4,64.55
2018,Dumfries & Galloway,75plus years,Female,Stroke,0,0,1066.647892175,NA,NA,454.31,63.333333333333336,1095.3966666666668
2018,Dumfries & Galloway,75plus years,Female,Subarachnoid Haemorrhage,NA,NA,23.13529520825,0,0,0,NA,NA
2018,Dumfries & Galloway,75plus years,Female,TIAs and related syndromes,0,0,138.05291825,NA,NA,NA,NA,NA
2018,Dumfries & Galloway,75plus years,Male,Cerebrovascular Disease,NA,NA,1650.35078286,NA,NA,581.22,14,256.48333333333335
2018,Dumfries & Galloway,75plus years,Male,Stroke,0,0,1072.23754,NA,NA,309.35,48,1123.9366666666667
2018,Dumfries & Galloway,75plus years,Male,Subarachnoid Haemorrhage,0,0,6.530185785,NA,NA,11.75,NA,NA
2018,Dumfries & Galloway,75plus years,Male,TIAs and related syndromes,0,0,205.6824059,NA,NA,NA,NA,NA
2018,Dundee City,0-44 years,Female,Cerebrovascular Disease,0,0,25.2229518675,0,0,0,2,23.35
2018,Dundee City,0-44 years,Female,Stroke,0,0,12.9721162775,0,0,0,1.6666666666666667,15.936666666666667
2018,Dundee City,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Dundee City,0-44 years,Female,TIAs and related syndromes,0,0,1.365097195,NA,NA,NA,NA,NA
2018,Dundee City,0-44 years,Male,Cerebrovascular Disease,0,0,29.742873115000002,NA,NA,2.98,1,10.61
2018,Dundee City,0-44 years,Male,Stroke,0,0,22.327659305,0,0,0,3.5,42.655
2018,Dundee City,0-44 years,Male,Subarachnoid Haemorrhage,0,0,5.44967613425,NA,NA,2.98,NA,NA
2018,Dundee City,0-44 years,Male,TIAs and related syndromes,0,0,0.7645961405,NA,NA,NA,NA,NA
2018,Dundee City,45-64 years,Female,Cerebrovascular Disease,NA,NA,284.789502085,NA,NA,37.33,4.5,48.709999999999994
2018,Dundee City,45-64 years,Female,Stroke,0,0,189.7478997,NA,NA,20.39,15,161.815
2018,Dundee City,45-64 years,Female,Subarachnoid Haemorrhage,0,0,68.00251355500001,NA,NA,5.4,NA,NA
2018,Dundee City,45-64 years,Female,TIAs and related syndromes,0,0,11.155527985,NA,NA,NA,NA,NA
2018,Dundee City,45-64 years,Male,Cerebrovascular Disease,NA,NA,419.2851,NA,NA,16.75,5.5,63.435
2018,Dundee City,45-64 years,Male,Stroke,NA,NA,311.94878670500003,NA,NA,16.75,28.5,328.685
2018,Dundee City,45-64 years,Male,Subarachnoid Haemorrhage,0,0,31.17160007,0,0,0,NA,NA
2018,Dundee City,45-64 years,Male,TIAs and related syndromes,0,0,38.24633075,NA,NA,NA,NA,NA
2018,Dundee City,65-74 years,Female,Cerebrovascular Disease,NA,NA,393.25864336,NA,NA,41.42,8.5,64.745
2018,Dundee City,65-74 years,Female,Stroke,0,0,283.7760156,NA,NA,13.32,68.5,538.575
2018,Dundee City,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Dundee City,65-74 years,Female,TIAs and related syndromes,0,0,61.04159576,NA,NA,NA,NA,NA
2018,Dundee City,65-74 years,Male,Cerebrovascular Disease,0,0,999.14642195,NA,NA,139.34,13,131.68
2018,Dundee City,65-74 years,Male,Stroke,0,0,789.9032699750001,NA,NA,77.48,81.5,867.505
2018,Dundee City,65-74 years,Male,Subarachnoid Haemorrhage,0,0,7.767045135,0,0,0,NA,NA
2018,Dundee City,65-74 years,Male,TIAs and related syndromes,0,0,116.08531695250001,NA,NA,NA,NA,NA
2018,Dundee City,75plus years,Female,Cerebrovascular Disease,0,0,1632.9361135,NA,NA,707.61,8.666666666666666,197.84666666666666
2018,Dundee City,75plus years,Female,Stroke,0,0,1274.9532575,NA,NA,420.96,63.333333333333336,1368.5333333333333
2018,Dundee City,75plus years,Female,Subarachnoid Haemorrhage,0,0,72.342056885,0,0,0,NA,NA
2018,Dundee City,75plus years,Female,TIAs and related syndromes,0,0,190.833079475,NA,NA,NA,NA,NA
2018,Dundee City,75plus years,Male,Cerebrovascular Disease,NA,NA,2067.5396250525,NA,NA,451.08,10.666666666666666,403.5566666666667
2018,Dundee City,75plus years,Male,Stroke,0,0,1605.803181,NA,NA,209.61,50,1663.05
2018,Dundee City,75plus years,Male,Subarachnoid Haemorrhage,0,0,36.3345687075,NA,NA,18.17,NA,NA
2018,Dundee City,75plus years,Male,TIAs and related syndromes,0,0,162.6526927375,NA,NA,NA,NA,NA
2018,East Ayrshire,0-44 years,Female,Cerebrovascular Disease,0,0,27.55223622,0,0,0,1,14.379999999999999
2018,East Ayrshire,0-44 years,Female,Stroke,0,0,16.114834185,0,0,0,3,42.215
2018,East Ayrshire,0-44 years,Female,Subarachnoid Haemorrhage,0,0,7.9110247309999995,0,0,0,NA,NA
2018,East Ayrshire,0-44 years,Female,TIAs and related syndromes,0,0,3.526377302,NA,NA,NA,NA,NA
2018,East Ayrshire,0-44 years,Male,Cerebrovascular Disease,0,0,29.64638708,0,0,0,1,14.81
2018,East Ayrshire,0-44 years,Male,Stroke,0,0,10.194444779,0,0,0,1.6666666666666667,24.52
2018,East Ayrshire,0-44 years,Male,Subarachnoid Haemorrhage,0,0,5.895432484,0,0,0,NA,NA
2018,East Ayrshire,0-44 years,Male,TIAs and related syndromes,0,0,9.599561415,NA,NA,NA,NA,NA
2018,East Ayrshire,45-64 years,Female,Cerebrovascular Disease,NA,NA,257.37617745,NA,NA,21.61,6.5,71.89
2018,East Ayrshire,45-64 years,Female,Stroke,0,0,113.3612443475,NA,NA,21.61,12,132.95
2018,East Ayrshire,45-64 years,Female,Subarachnoid Haemorrhage,0,0,20.81846952,0,0,0,NA,NA
2018,East Ayrshire,45-64 years,Female,TIAs and related syndromes,0,0,64.3086461125,NA,NA,NA,NA,NA
2018,East Ayrshire,45-64 years,Male,Cerebrovascular Disease,NA,NA,299.3888193025,NA,NA,11.69,4,47.11
2018,East Ayrshire,45-64 years,Male,Stroke,0,0,210.27350105,NA,NA,5.85,20.5,244.52999999999997
2018,East Ayrshire,45-64 years,Male,Subarachnoid Haemorrhage,0,0,14.253774195,0,0,0,NA,NA
2018,East Ayrshire,45-64 years,Male,TIAs and related syndromes,0,0,54.665651745000005,NA,NA,NA,NA,NA
2018,East Ayrshire,65-74 years,Female,Cerebrovascular Disease,NA,NA,749.26362446,NA,NA,93.76,9.5,86.365
2018,East Ayrshire,65-74 years,Female,Stroke,0,0,580.5127620999999,NA,NA,53.78,83,746.4000000000001
2018,East Ayrshire,65-74 years,Female,Subarachnoid Haemorrhage,0,0,19.98561036,0,0,0,NA,NA
2018,East Ayrshire,65-74 years,Female,TIAs and related syndromes,0,0,108.0593280975,NA,NA,NA,NA,NA
2018,East Ayrshire,65-74 years,Male,Cerebrovascular Disease,NA,NA,661.535387505,NA,NA,87.91,15,159.87
2018,East Ayrshire,65-74 years,Male,Stroke,NA,NA,418.83541355750003,NA,NA,29.41,62,642.915
2018,East Ayrshire,65-74 years,Male,Subarachnoid Haemorrhage,0,0,7.431187205,NA,NA,14.55,NA,NA
2018,East Ayrshire,65-74 years,Male,TIAs and related syndromes,0,0,125.53980631,NA,NA,NA,NA,NA
2018,East Ayrshire,75plus years,Female,Cerebrovascular Disease,NA,NA,1851.17288702,NA,NA,819.51,6,193.04666666666665
2018,East Ayrshire,75plus years,Female,Stroke,NA,NA,1368.48732202,NA,NA,397.83,56,1569.27
2018,East Ayrshire,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,East Ayrshire,75plus years,Female,TIAs and related syndromes,0,0,345.0398812,NA,NA,NA,NA,NA
2018,East Ayrshire,75plus years,Male,Cerebrovascular Disease,NA,NA,2443.940132975,NA,NA,738.79,8,313.45666666666665
2018,East Ayrshire,75plus years,Male,Stroke,NA,NA,1661.782836585,NA,NA,365.93,41.333333333333336,1601.5833333333333
2018,East Ayrshire,75plus years,Male,Subarachnoid Haemorrhage,0,0,10.69919221,NA,NA,25.52,NA,NA
2018,East Ayrshire,75plus years,Male,TIAs and related syndromes,0,0,505.34125654999997,NA,NA,NA,NA,NA
2018,East Dunbartonshire,0-44 years,Female,Cerebrovascular Disease,NA,NA,22.705450604,0,0,0,1,17.515
2018,East Dunbartonshire,0-44 years,Female,Stroke,0,0,18.54070825,0,0,0,3,47.4
2018,East Dunbartonshire,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,East Dunbartonshire,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,East Dunbartonshire,0-44 years,Male,Cerebrovascular Disease,NA,NA,44.90917451925,NA,NA,4.6,1,18.03
2018,East Dunbartonshire,0-44 years,Male,Stroke,0,0,40.15909648,0,0,0,2.5,45.095
2018,East Dunbartonshire,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,NA,NA,4.6,NA,NA
2018,East Dunbartonshire,0-44 years,Male,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,East Dunbartonshire,45-64 years,Female,Cerebrovascular Disease,0,0,101.838934715,NA,NA,5.56,3,36.22
2018,East Dunbartonshire,45-64 years,Female,Stroke,0,0,51.8375358925,NA,NA,5.56,2.5,30.02
2018,East Dunbartonshire,45-64 years,Female,Subarachnoid Haemorrhage,0,0,11.949827792499999,0,0,0,NA,NA
2018,East Dunbartonshire,45-64 years,Female,TIAs and related syndromes,0,0,8.545649081,NA,NA,NA,NA,NA
2018,East Dunbartonshire,45-64 years,Male,Cerebrovascular Disease,NA,NA,336.8052518925,NA,NA,20.03,4,53.195
2018,East Dunbartonshire,45-64 years,Male,Stroke,0,0,226.3059559,NA,NA,20.03,13.5,179.53500000000003
2018,East Dunbartonshire,45-64 years,Male,Subarachnoid Haemorrhage,0,0,11.164452384,0,0,0,NA,NA
2018,East Dunbartonshire,45-64 years,Male,TIAs and related syndromes,NA,NA,54.35181549575,NA,NA,NA,NA,NA
2018,East Dunbartonshire,65-74 years,Female,Cerebrovascular Disease,NA,NA,623.4873216025001,NA,NA,15.13,7.5,74.685
2018,East Dunbartonshire,65-74 years,Female,Stroke,0,0,429.77891775,NA,NA,15.13,52.5,459.32
2018,East Dunbartonshire,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,East Dunbartonshire,65-74 years,Female,TIAs and related syndromes,0,0,59.930161955,NA,NA,NA,NA,NA
2018,East Dunbartonshire,65-74 years,Male,Cerebrovascular Disease,NA,NA,628.9490116075,NA,NA,50.31,7.5,85.065
2018,East Dunbartonshire,65-74 years,Male,Stroke,0,0,444.4067612,NA,NA,50.31,45.5,489.135
2018,East Dunbartonshire,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,East Dunbartonshire,65-74 years,Male,TIAs and related syndromes,0,0,109.00725646,NA,NA,NA,NA,NA
2018,East Dunbartonshire,75plus years,Female,Cerebrovascular Disease,0,0,2148.2861695,NA,NA,601.64,3.3333333333333335,88.63
2018,East Dunbartonshire,75plus years,Female,Stroke,0,0,1740.504794425,NA,NA,347.41,46,1125.73
2018,East Dunbartonshire,75plus years,Female,Subarachnoid Haemorrhage,0,0,40.083373415,0,0,0,NA,NA
2018,East Dunbartonshire,75plus years,Female,TIAs and related syndromes,0,0,257.15343615,NA,NA,NA,NA,NA
2018,East Dunbartonshire,75plus years,Male,Cerebrovascular Disease,NA,NA,2404.355470695,NA,NA,643.82,4.666666666666667,134.27
2018,East Dunbartonshire,75plus years,Male,Stroke,NA,NA,2023.0525296125,NA,NA,442.01,38,1297.1233333333334
2018,East Dunbartonshire,75plus years,Male,Subarachnoid Haemorrhage,0,0,11.454753725,0,0,0,NA,NA
2018,East Dunbartonshire,75plus years,Male,TIAs and related syndromes,0,0,197.797675075,NA,NA,NA,NA,NA
2018,East Lothian,0-44 years,Female,Cerebrovascular Disease,0,0,9.61929575825,0,0,0,1,14.93
2018,East Lothian,0-44 years,Female,Stroke,0,0,0,0,0,0,NA,NA
2018,East Lothian,0-44 years,Female,Subarachnoid Haemorrhage,0,0,9.61929575825,0,0,0,NA,NA
2018,East Lothian,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,East Lothian,0-44 years,Male,Cerebrovascular Disease,0,0,2.260719038,0,0,0,NA,NA
2018,East Lothian,0-44 years,Male,Stroke,0,0,2.260719038,0,0,0,NA,NA
2018,East Lothian,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,East Lothian,0-44 years,Male,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,East Lothian,45-64 years,Female,Cerebrovascular Disease,NA,NA,122.3649480825,NA,NA,6,2.5,31.355
2018,East Lothian,45-64 years,Female,Stroke,0,0,63.2677747575,0,0,0,5,62.11
2018,East Lothian,45-64 years,Female,Subarachnoid Haemorrhage,0,0,19.02357019,0,0,0,NA,NA
2018,East Lothian,45-64 years,Female,TIAs and related syndromes,0,0,24.79487514,NA,NA,NA,NA,NA
2018,East Lothian,45-64 years,Male,Cerebrovascular Disease,NA,NA,233.17410254075,NA,NA,6.27,3,41.35
2018,East Lothian,45-64 years,Male,Stroke,0,0,170.1628618,NA,NA,6.27,14.5,198.305
2018,East Lothian,45-64 years,Male,Subarachnoid Haemorrhage,NA,NA,43.25123930575,0,0,0,NA,NA
2018,East Lothian,45-64 years,Male,TIAs and related syndromes,0,0,19.760001425,NA,NA,NA,NA,NA
2018,East Lothian,65-74 years,Female,Cerebrovascular Disease,0,0,457.66579685,NA,NA,63.46,3.5,33.565
2018,East Lothian,65-74 years,Female,Stroke,0,0,424.7321581,NA,NA,46.99,55,558.79
2018,East Lothian,65-74 years,Female,Subarachnoid Haemorrhage,0,0,8.23340968,NA,NA,16.47,NA,NA
2018,East Lothian,65-74 years,Female,TIAs and related syndromes,0,0,24.70022904,NA,NA,NA,NA,NA
2018,East Lothian,65-74 years,Male,Cerebrovascular Disease,NA,NA,459.4934567825,NA,NA,106.19,6.5,87.82499999999999
2018,East Lothian,65-74 years,Male,Stroke,NA,NA,336.4710377025,NA,NA,71.23,47,574.285
2018,East Lothian,65-74 years,Male,Subarachnoid Haemorrhage,0,0,34.9625900275,0,0,0,NA,NA
2018,East Lothian,65-74 years,Male,TIAs and related syndromes,0,0,17.4812950125,NA,NA,NA,NA,NA
2018,East Lothian,75plus years,Female,Cerebrovascular Disease,NA,NA,1563.4464214825,NA,NA,583.11,3.3333333333333335,84.77333333333334
2018,East Lothian,75plus years,Female,Stroke,NA,NA,1272.933951325,NA,NA,380.08,41.333333333333336,1261.1933333333334
2018,East Lothian,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,NA,NA,15.48,NA,NA
2018,East Lothian,75plus years,Female,TIAs and related syndromes,0,0,185.33523681499997,NA,NA,NA,NA,NA
2018,East Lothian,75plus years,Male,Cerebrovascular Disease,0,0,1753.4024425,NA,NA,984.96,3,88.485
2018,East Lothian,75plus years,Male,Stroke,0,0,1582.4686537500002,NA,NA,501.32,36,1520.1133333333332
2018,East Lothian,75plus years,Male,Subarachnoid Haemorrhage,0,0,11.200716845,NA,NA,62.23,NA,NA
2018,East Lothian,75plus years,Male,TIAs and related syndromes,0,0,81.32805399749999,NA,NA,NA,NA,NA
2018,East Renfrewshire,0-44 years,Female,Cerebrovascular Disease,0,0,12.23690651,NA,NA,4.08,1,16.41
2018,East Renfrewshire,0-44 years,Female,Stroke,0,0,4.07896883675,0,0,0,1,16.41
2018,East Renfrewshire,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,NA,NA,4.08,NA,NA
2018,East Renfrewshire,0-44 years,Female,TIAs and related syndromes,0,0,6.118453255,NA,NA,NA,NA,NA
2018,East Renfrewshire,0-44 years,Male,Cerebrovascular Disease,NA,NA,17.9359491365,0,0,0,1,10.76
2018,East Renfrewshire,0-44 years,Male,Stroke,0,0,16.38992831225,0,0,0,1,21.17
2018,East Renfrewshire,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,East Renfrewshire,0-44 years,Male,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,East Renfrewshire,45-64 years,Female,Cerebrovascular Disease,NA,NA,312.83710909,0,0,0,4.5,64.22
2018,East Renfrewshire,45-64 years,Female,Stroke,NA,NA,95.3410367575,0,0,0,6,87.595
2018,East Renfrewshire,45-64 years,Female,Subarachnoid Haemorrhage,0,0,130.8074867975,0,0,0,NA,NA
2018,East Renfrewshire,45-64 years,Female,TIAs and related syndromes,0,0,50.474702555,NA,NA,NA,NA,NA
2018,East Renfrewshire,45-64 years,Male,Cerebrovascular Disease,NA,NA,288.787504122,NA,NA,15.26,4,64.57
2018,East Renfrewshire,45-64 years,Male,Stroke,NA,NA,235.645898722,NA,NA,15.26,11.5,182.40500000000003
2018,East Renfrewshire,45-64 years,Male,Subarachnoid Haemorrhage,0,0,3.711910092,0,0,0,NA,NA
2018,East Renfrewshire,45-64 years,Male,TIAs and related syndromes,0,0,19.530463475,NA,NA,NA,NA,NA
2018,East Renfrewshire,65-74 years,Female,Cerebrovascular Disease,NA,NA,588.7623210075001,NA,NA,147.89,10,120.935
2018,East Renfrewshire,65-74 years,Female,Stroke,0,0,419.44283835,NA,NA,55.68,38.5,427.25
2018,East Renfrewshire,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,NA,NA,19.17,NA,NA
2018,East Renfrewshire,65-74 years,Female,TIAs and related syndromes,0,0,28.749150595,NA,NA,NA,NA,NA
2018,East Renfrewshire,65-74 years,Male,Cerebrovascular Disease,NA,NA,824.822903485,NA,NA,43.81,10,147.435
2018,East Renfrewshire,65-74 years,Male,Stroke,0,0,539.8046206,0,0,0,37,538.365
2018,East Renfrewshire,65-74 years,Male,Subarachnoid Haemorrhage,NA,NA,108.1357398525,0,0,0,NA,NA
2018,East Renfrewshire,65-74 years,Male,TIAs and related syndromes,0,0,77.3516004575,NA,NA,NA,NA,NA
2018,East Renfrewshire,75plus years,Female,Cerebrovascular Disease,NA,NA,1720.6245738175,NA,NA,577.58,5.333333333333333,130.95333333333335
2018,East Renfrewshire,75plus years,Female,Stroke,0,0,1326.1675080750001,NA,NA,409.93,31.333333333333332,845.55
2018,East Renfrewshire,75plus years,Female,Subarachnoid Haemorrhage,0,0,33.366700035,NA,NA,22.24,NA,NA
2018,East Renfrewshire,75plus years,Female,TIAs and related syndromes,NA,NA,183.47811329,NA,NA,NA,NA,NA
2018,East Renfrewshire,75plus years,Male,Cerebrovascular Disease,NA,NA,2419.971930675,NA,NA,414.72,6.666666666666667,342.5933333333333
2018,East Renfrewshire,75plus years,Male,Stroke,NA,NA,1671.8656785925,NA,NA,222.63,26.666666666666668,1298.1166666666666
2018,East Renfrewshire,75plus years,Male,Subarachnoid Haemorrhage,0,0,97.12509713749999,0,0,0,NA,NA
2018,East Renfrewshire,75plus years,Male,TIAs and related syndromes,NA,NA,377.55899925,NA,NA,NA,NA,NA
2018,Falkirk,0-44 years,Female,Cerebrovascular Disease,NA,NA,32.19756366675,0,0,0,5,46.59
2018,Falkirk,0-44 years,Female,Stroke,0,0,16.653794745,0,0,0,4.5,43.06
2018,Falkirk,0-44 years,Female,Subarachnoid Haemorrhage,0,0,3.5802696455,0,0,0,NA,NA
2018,Falkirk,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Falkirk,0-44 years,Male,Cerebrovascular Disease,0,0,22.020334945,0,0,0,1,10.75
2018,Falkirk,0-44 years,Male,Stroke,0,0,17.2454698325,0,0,0,1.3333333333333333,13.85
2018,Falkirk,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,0,0,0,NA,NA
2018,Falkirk,0-44 years,Male,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2018,Falkirk,45-64 years,Female,Cerebrovascular Disease,NA,NA,161.201750159,NA,NA,17.72,4.5,38.695
2018,Falkirk,45-64 years,Female,Stroke,0,0,99.0163720475,NA,NA,4.5,9,79.5
2018,Falkirk,45-64 years,Female,Subarachnoid Haemorrhage,NA,NA,34.3326990045,NA,NA,8.72,NA,NA
2018,Falkirk,45-64 years,Female,TIAs and related syndromes,0,0,17.300665005,NA,NA,NA,NA,NA
2018,Falkirk,45-64 years,Male,Cerebrovascular Disease,NA,NA,257.6137506,NA,NA,12.79,4.5,40.275
2018,Falkirk,45-64 years,Male,Stroke,0,0,162.8585113,0,0,0,14.5,133.475
2018,Falkirk,45-64 years,Male,Subarachnoid Haemorrhage,0,0,6.52976953025,NA,NA,4.35,NA,NA
2018,Falkirk,45-64 years,Male,TIAs and related syndromes,0,0,35.64475828,NA,NA,NA,NA,NA
2018,Falkirk,65-74 years,Female,Cerebrovascular Disease,NA,NA,604.0604734274999,NA,NA,136.63,28.5,220.33999999999997
2018,Falkirk,65-74 years,Female,Stroke,NA,NA,321.44702692500005,NA,NA,68.51,61.5,447.38
2018,Falkirk,65-74 years,Female,Subarachnoid Haemorrhage,0,0,112.5029326025,NA,NA,11.1,NA,NA
2018,Falkirk,65-74 years,Female,TIAs and related syndromes,0,0,57.026389110000004,NA,NA,NA,NA,NA
2018,Falkirk,65-74 years,Male,Cerebrovascular Disease,NA,NA,789.4140534075,NA,NA,121.93,15,132.215
2018,Falkirk,65-74 years,Male,Stroke,0,0,605.850255075,NA,NA,60.96,81.5,711.3199999999999
2018,Falkirk,65-74 years,Male,Subarachnoid Haemorrhage,0,0,30.706117885,NA,NA,12.17,NA,NA
2018,Falkirk,65-74 years,Male,TIAs and related syndromes,0,0,79.6676792025,NA,NA,NA,NA,NA
2018,Falkirk,75plus years,Female,Cerebrovascular Disease,NA,NA,1568.6317259125,NA,NA,711.83,14,320.01666666666665
2018,Falkirk,75plus years,Female,Stroke,0,0,1001.0436690500001,NA,NA,492.14,44.666666666666664,962.6366666666667
