FinancialYear,HBR,HBRQF,AdmissionType,AdmissionTypeQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDischarges,NumberOfDischargesQF,CrudeRate,CrudeRateQF,EASR
2015/16,S08000030,,All,d,65-74 years,,Male,,TIAs and related syndromes,45,,206.8299858,,213.1966045
2015/16,S08000030,,All,d,65-74 years,,Female,,Cerebrovascular Disease,221,,921.2171738,,941.9932093
2015/16,S08000030,,All,d,65-74 years,,Female,,Stroke,158,,658.6077532,,673.7168742
2015/16,S08000030,,All,d,65-74 years,,Female,,Subarachnoid Haemorrhage,15,,62.52605252,,67.29968981
2015/16,S08000030,,All,d,65-74 years,,Female,,TIAs and related syndromes,20,,83.36807003,,85.81935182
2015/16,S08000030,,All,d,under75 years,d,All,d,Cerebrovascular Disease,1191,,317.0960287,,312.2577959
2015/16,S08000030,,All,d,under75 years,d,All,d,Stroke,749,,199.4163942,,197.4789366
2015/16,S08000030,,All,d,under75 years,d,All,d,Subarachnoid Haemorrhage,129,,34.34541369,,33.18016214
2015/16,S08000030,,All,d,under75 years,d,All,d,TIAs and related syndromes,118,,31.416735,,30.97304399
2015/16,S08000030,,All,d,under75 years,d,Male,,Cerebrovascular Disease,651,,350.7051814,,352.7732369
2015/16,S08000030,,All,d,under75 years,d,Male,,Stroke,423,,227.8775603,,231.6783081
2015/16,S08000030,,All,d,under75 years,d,Male,,Subarachnoid Haemorrhage,44,,23.70357601,,23.00816376
2015/16,S08000030,,All,d,under75 years,d,Male,,TIAs and related syndromes,71,,38.24895219,,38.29456838
2015/16,S08000030,,All,d,under75 years,d,Female,,Cerebrovascular Disease,540,,284.2554087,,271.742355
2015/16,S08000030,,All,d,under75 years,d,Female,,Stroke,326,,171.6060431,,163.2795651
2015/16,S08000030,,All,d,under75 years,d,Female,,Subarachnoid Haemorrhage,85,,44.74390693,,43.35216052
2015/16,S08000030,,All,d,under75 years,d,Female,,TIAs and related syndromes,47,,24.74074854,,23.65151961
2015/16,S08000030,,All,d,75plus years,,All,d,Cerebrovascular Disease,1271,,3222.289829,,3270.966387
2015/16,S08000030,,All,d,75plus years,,All,d,Stroke,941,,2385.660684,,2414.888097
2015/16,S08000030,,All,d,75plus years,,All,d,Subarachnoid Haemorrhage,14,,35.49335767,,45.91289458
2015/16,S08000030,,All,d,75plus years,,All,d,TIAs and related syndromes,111,,281.4116215,,266.6201659
2015/16,S08000030,,All,d,75plus years,,Male,,Cerebrovascular Disease,567,,3508.663366,,3674.631095
2015/16,S08000030,,All,d,75plus years,,Male,,Stroke,409,,2530.940594,,2650.745419
2015/16,S08000030,,All,d,75plus years,,Male,,Subarachnoid Haemorrhage,13,,80.44554455,,88.20023627
2015/16,S08000030,,All,d,75plus years,,Male,,TIAs and related syndromes,40,,247.5247525,,248.357495
2015/16,S08000030,,All,d,75plus years,,Female,,Cerebrovascular Disease,704,,3023.535475,,2867.301679
2015/16,S08000030,,All,d,75plus years,,Female,,Stroke,532,,2284.830785,,2179.030775
2015/16,S08000030,,All,d,75plus years,,Female,,Subarachnoid Haemorrhage,1,,4.294794709,,3.625552897
2015/16,S08000030,,All,d,75plus years,,Female,,TIAs and related syndromes,71,,304.9304243,,284.8828367
2015/16,S08000030,,Elective,,All,d,All,d,Cerebrovascular Disease,44,,10.60138782,,10.52279948
2015/16,S08000030,,Elective,,All,d,All,d,Stroke,4,,0.963762529,,0.981866958
2015/16,S08000030,,Elective,,All,d,All,d,Subarachnoid Haemorrhage,2,,0.481881264,,0.510561121
2015/16,S08000030,,Elective,,All,d,All,d,TIAs and related syndromes,1,,0.240940632,,0.220084261
2015/16,S08000030,,Elective,,All,d,Male,,Cerebrovascular Disease,25,,12.38936299,,12.44482904
2015/16,S08000030,,Elective,,All,d,Male,,Stroke,2,,0.991149039,,1.028269297
2015/16,S08000030,,Elective,,All,d,Male,,Subarachnoid Haemorrhage,2,,0.991149039,,1.021122243
2015/16,S08000030,,Elective,,All,d,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,All,d,Female,,Cerebrovascular Disease,19,,8.909563244,,8.600769908
2015/16,S08000030,,Elective,,All,d,Female,,Stroke,2,,0.937848763,,0.935464619
2015/16,S08000030,,Elective,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,All,d,Female,,TIAs and related syndromes,1,,0.468924381,,0.440168522
2015/16,S08000030,,Elective,,0-44 years,,All,d,Cerebrovascular Disease,3,,1.384862529,,1.614388075
2015/16,S08000030,,Elective,,0-44 years,,All,d,Stroke,1,,0.461620843,,0.552838748
2015/16,S08000030,,Elective,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,0-44 years,,All,d,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,0-44 years,,Male,,Cerebrovascular Disease,2,,1.840264998,,2.211354992
2015/16,S08000030,,Elective,,0-44 years,,Male,,Stroke,1,,0.920132499,,1.105677496
2015/16,S08000030,,Elective,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,0-44 years,,Female,,Cerebrovascular Disease,1,,0.926371957,,1.017421157
2015/16,S08000030,,Elective,,0-44 years,,Female,,Stroke,0,,0,,0
2015/16,S08000030,,Elective,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,0-44 years,,Female,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,45-64 years,,All,d,Cerebrovascular Disease,22,,19.43102428,,19.37851961
2015/16,S08000030,,Elective,,45-64 years,,All,d,Stroke,2,,1.766456753,,1.765027583
2015/16,S08000030,,Elective,,45-64 years,,All,d,Subarachnoid Haemorrhage,1,,0.883228376,,0.896174713
2015/16,S08000030,,Elective,,45-64 years,,All,d,TIAs and related syndromes,1,,0.883228376,,0.830506645
2015/16,S08000030,,Elective,,45-64 years,,Male,,Cerebrovascular Disease,10,,18.11955281,,17.98336541
2015/16,S08000030,,Elective,,45-64 years,,Male,,Stroke,0,,0,,0
2015/16,S08000030,,Elective,,45-64 years,,Male,,Subarachnoid Haemorrhage,1,,1.811955281,,1.792349425
2015/16,S08000030,,Elective,,45-64 years,,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,45-64 years,,Female,,Cerebrovascular Disease,12,,20.67824648,,20.77367382
2015/16,S08000030,,Elective,,45-64 years,,Female,,Stroke,2,,3.446374414,,3.530055165
2015/16,S08000030,,Elective,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,45-64 years,,Female,,TIAs and related syndromes,1,,1.723187207,,1.661013289
2015/16,S08000030,,Elective,,65-74 years,,All,d,Cerebrovascular Disease,12,,26.23122828,,24.95863844
2015/16,S08000030,,Elective,,65-74 years,,All,d,Stroke,1,,2.18593569,,2.05334976
2015/16,S08000030,,Elective,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,65-74 years,,All,d,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,65-74 years,,Male,,Cerebrovascular Disease,7,,32.17355334,,29.93002689
2015/16,S08000030,,Elective,,65-74 years,,Male,,Stroke,1,,4.596221906,,4.10669952
2015/16,S08000030,,Elective,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,65-74 years,,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,65-74 years,,Female,,Cerebrovascular Disease,5,,20.84201751,,19.98724998
2015/16,S08000030,,Elective,,65-74 years,,Female,,Stroke,0,,0,,0
2015/16,S08000030,,Elective,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,65-74 years,,Female,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,under75 years,d,All,d,Cerebrovascular Disease,37,,9.851010128,,9.481026697
2015/16,S08000030,,Elective,,under75 years,d,All,d,Stroke,4,,1.064974068,,1.078974679
2015/16,S08000030,,Elective,,under75 years,d,All,d,Subarachnoid Haemorrhage,1,,0.266243517,,0.260973955
2015/16,S08000030,,Elective,,under75 years,d,All,d,TIAs and related syndromes,1,,0.266243517,,0.241850836
2015/16,S08000030,,Elective,,under75 years,d,Male,,Cerebrovascular Disease,19,,10.23563509,,10.00261138
2015/16,S08000030,,Elective,,under75 years,d,Male,,Stroke,2,,1.077435273,,1.129966261
2015/16,S08000030,,Elective,,under75 years,d,Male,,Subarachnoid Haemorrhage,1,,0.538717637,,0.52194791
2015/16,S08000030,,Elective,,under75 years,d,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,under75 years,d,Female,,Cerebrovascular Disease,18,,9.475180292,,8.959442018
2015/16,S08000030,,Elective,,under75 years,d,Female,,Stroke,2,,1.05279781,,1.027983098
2015/16,S08000030,,Elective,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,under75 years,d,Female,,TIAs and related syndromes,1,,0.526398905,,0.483701672
2015/16,S08000030,,Elective,,75plus years,,All,d,Cerebrovascular Disease,7,,17.74667884,,21.05627979
2015/16,S08000030,,Elective,,75plus years,,All,d,Stroke,0,,0,,0
2015/16,S08000030,,Elective,,75plus years,,All,d,Subarachnoid Haemorrhage,1,,2.535239834,,3.034164694
2015/16,S08000030,,Elective,,75plus years,,All,d,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,75plus years,,Male,,Cerebrovascular Disease,6,,37.12871287,,37.13836323
2015/16,S08000030,,Elective,,75plus years,,Male,,Stroke,0,,0,,0
2015/16,S08000030,,Elective,,75plus years,,Male,,Subarachnoid Haemorrhage,1,,6.188118812,,6.068329389
2015/16,S08000030,,Elective,,75plus years,,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Elective,,75plus years,,Female,,Cerebrovascular Disease,1,,4.294794709,,4.974196356
2015/16,S08000030,,Elective,,75plus years,,Female,,Stroke,0,,0,,0
2015/16,S08000030,,Elective,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2015/16,S08000030,,Elective,,75plus years,,Female,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Emergency,,All,d,All,d,Cerebrovascular Disease,1042,,251.0601388,,244.0210793
2015/16,S08000030,,Emergency,,All,d,All,d,Stroke,686,,165.2852737,,160.7780413
2015/16,S08000030,,Emergency,,All,d,All,d,Subarachnoid Haemorrhage,49,,11.80609098,,11.80498179
2015/16,S08000030,,Emergency,,All,d,All,d,TIAs and related syndromes,155,,37.345798,,35.43133408
2015/16,S08000030,,Emergency,,All,d,Male,,Cerebrovascular Disease,502,,248.7784088,,268.0744735
2015/16,S08000030,,Emergency,,All,d,Male,,Stroke,333,,165.026315,,178.5314751
2015/16,S08000030,,Emergency,,All,d,Male,,Subarachnoid Haemorrhage,18,,8.920341352,,9.451946053
2015/16,S08000030,,Emergency,,All,d,Male,,TIAs and related syndromes,74,,36.67251445,,37.99156297
2015/16,S08000030,,Emergency,,All,d,Female,,Cerebrovascular Disease,540,,253.2191659,,219.9676851
2015/16,S08000030,,Emergency,,All,d,Female,,Stroke,353,,165.5303066,,143.0246074
2015/16,S08000030,,Emergency,,All,d,Female,,Subarachnoid Haemorrhage,31,,14.53665582,,14.15801753
2015/16,S08000030,,Emergency,,All,d,Female,,TIAs and related syndromes,81,,37.98287488,,32.87110519
2015/16,S08000030,,Emergency,,0-44 years,,All,d,Cerebrovascular Disease,25,,11.54052108,,12.71798042
2015/16,S08000030,,Emergency,,0-44 years,,All,d,Stroke,16,,7.38593349,,8.170273448
2015/16,S08000030,,Emergency,,0-44 years,,All,d,Subarachnoid Haemorrhage,3,,1.384862529,,1.409864741
2015/16,S08000030,,Emergency,,0-44 years,,All,d,TIAs and related syndromes,2,,0.923241686,,1.017421157
2015/16,S08000030,,Emergency,,0-44 years,,Male,,Cerebrovascular Disease,10,,9.201324991,,10.6989091
2015/16,S08000030,,Emergency,,0-44 years,,Male,,Stroke,8,,7.361059993,,8.631499654
2015/16,S08000030,,Emergency,,0-44 years,,Male,,Subarachnoid Haemorrhage,1,,0.920132499,,0.961731946
2015/16,S08000030,,Emergency,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Emergency,,0-44 years,,Female,,Cerebrovascular Disease,15,,13.89557935,,14.73705174
2015/16,S08000030,,Emergency,,0-44 years,,Female,,Stroke,8,,7.410975655,,7.709047243
2015/16,S08000030,,Emergency,,0-44 years,,Female,,Subarachnoid Haemorrhage,2,,1.852743914,,1.857997536
2015/16,S08000030,,Emergency,,0-44 years,,Female,,TIAs and related syndromes,2,,1.852743914,,2.034842314
2015/16,S08000030,,Emergency,,45-64 years,,All,d,Cerebrovascular Disease,243,,214.6244955,,214.7127729
2015/16,S08000030,,Emergency,,45-64 years,,All,d,Stroke,146,,128.9513429,,129.1943051
2015/16,S08000030,,Emergency,,45-64 years,,All,d,Subarachnoid Haemorrhage,32,,28.26330804,,27.86365441
2015/16,S08000030,,Emergency,,45-64 years,,All,d,TIAs and related syndromes,38,,33.5626783,,33.70955746
2015/16,S08000030,,Emergency,,45-64 years,,Male,,Cerebrovascular Disease,125,,226.4944101,,226.0297392
2015/16,S08000030,,Emergency,,45-64 years,,Male,,Stroke,82,,148.580333,,148.4821472
2015/16,S08000030,,Emergency,,45-64 years,,Male,,Subarachnoid Haemorrhage,11,,19.93150809,,19.45221741
2015/16,S08000030,,Emergency,,45-64 years,,Male,,TIAs and related syndromes,21,,38.0510609,,38.07440348
2015/16,S08000030,,Emergency,,45-64 years,,Female,,Cerebrovascular Disease,118,,203.3360904,,203.3958065
2015/16,S08000030,,Emergency,,45-64 years,,Female,,Stroke,64,,110.2839813,,109.906463
2015/16,S08000030,,Emergency,,45-64 years,,Female,,Subarachnoid Haemorrhage,21,,36.18693135,,36.27509142
2015/16,S08000030,,Emergency,,45-64 years,,Female,,TIAs and related syndromes,17,,29.29418252,,29.34471143
2015/16,S08000030,,Emergency,,65-74 years,,All,d,Cerebrovascular Disease,242,,528.9964369,,548.9582708
2015/16,S08000030,,Emergency,,65-74 years,,All,d,Stroke,159,,347.5637747,,363.0391354
2015/16,S08000030,,Emergency,,65-74 years,,All,d,Subarachnoid Haemorrhage,8,,17.48748552,,17.36525392
2015/16,S08000030,,Emergency,,65-74 years,,All,d,TIAs and related syndromes,45,,98.36710604,,100.6255229
2015/16,S08000030,,Emergency,,65-74 years,,Male,,Cerebrovascular Disease,134,,615.8937353,,640.2156349
2015/16,S08000030,,Emergency,,65-74 years,,Male,,Stroke,85,,390.678862,,411.7753626
2015/16,S08000030,,Emergency,,65-74 years,,Male,,Subarachnoid Haemorrhage,1,,4.596221906,,4.10669952
2015/16,S08000030,,Emergency,,65-74 years,,Male,,TIAs and related syndromes,28,,128.6942134,,129.1851496
2015/16,S08000030,,Emergency,,65-74 years,,Female,,Cerebrovascular Disease,108,,450.1875782,,457.7009067
2015/16,S08000030,,Emergency,,65-74 years,,Female,,Stroke,74,,308.4618591,,314.3029082
2015/16,S08000030,,Emergency,,65-74 years,,Female,,Subarachnoid Haemorrhage,7,,29.17882451,,30.62380832
2015/16,S08000030,,Emergency,,65-74 years,,Female,,TIAs and related syndromes,17,,70.86285952,,72.06589626
2015/16,S08000030,,Emergency,,under75 years,d,All,d,Cerebrovascular Disease,510,,135.7841937,,133.4145194
2015/16,S08000030,,Emergency,,under75 years,d,All,d,Stroke,321,,85.46416895,,84.35994257
2015/16,S08000030,,Emergency,,under75 years,d,All,d,Subarachnoid Haemorrhage,43,,11.44847123,,10.9544473
2015/16,S08000030,,Emergency,,under75 years,d,All,d,TIAs and related syndromes,85,,22.63069894,,22.03090116
2015/16,S08000030,,Emergency,,under75 years,d,Male,,Cerebrovascular Disease,269,,144.9150442,,146.0416851
2015/16,S08000030,,Emergency,,under75 years,d,Male,,Stroke,175,,94.27558639,,95.87383726
2015/16,S08000030,,Emergency,,under75 years,d,Male,,Subarachnoid Haemorrhage,13,,7.003329275,,6.70920474
2015/16,S08000030,,Emergency,,under75 years,d,Male,,TIAs and related syndromes,49,,26.39716419,,25.99357981
2015/16,S08000030,,Emergency,,under75 years,d,Female,,Cerebrovascular Disease,241,,126.8621361,,120.7873537
2015/16,S08000030,,Emergency,,under75 years,d,Female,,Stroke,146,,76.85424014,,72.84604788
2015/16,S08000030,,Emergency,,under75 years,d,Female,,Subarachnoid Haemorrhage,30,,15.79196715,,15.19968986
2015/16,S08000030,,Emergency,,under75 years,d,Female,,TIAs and related syndromes,36,,18.95036058,,18.06822251
2015/16,S08000030,,Emergency,,75plus years,,All,d,Cerebrovascular Disease,532,,1348.747592,,1362.376296
2015/16,S08000030,,Emergency,,75plus years,,All,d,Stroke,365,,925.3625393,,933.4499281
2015/16,S08000030,,Emergency,,75plus years,,All,d,Subarachnoid Haemorrhage,6,,15.211439,,20.40483056
2015/16,S08000030,,Emergency,,75plus years,,All,d,TIAs and related syndromes,70,,177.4667884,,170.9246002
2015/16,S08000030,,Emergency,,75plus years,,Male,,Cerebrovascular Disease,233,,1441.831683,,1501.961556
2015/16,S08000030,,Emergency,,75plus years,,Male,,Stroke,158,,977.7227723,,1014.292036
2015/16,S08000030,,Emergency,,75plus years,,Male,,Subarachnoid Haemorrhage,5,,30.94059406,,37.18410822
2015/16,S08000030,,Emergency,,75plus years,,Male,,TIAs and related syndromes,25,,154.7029703,,159.3045037
2015/16,S08000030,,Emergency,,75plus years,,Female,,Cerebrovascular Disease,299,,1284.143618,,1222.791036
2015/16,S08000030,,Emergency,,75plus years,,Female,,Stroke,207,,889.0225047,,852.6078205
2015/16,S08000030,,Emergency,,75plus years,,Female,,Subarachnoid Haemorrhage,1,,4.294794709,,3.625552897
2015/16,S08000030,,Emergency,,75plus years,,Female,,TIAs and related syndromes,45,,193.2657619,,182.5446967
2015/16,S08000030,,Transfer,,All,d,All,d,Cerebrovascular Disease,1376,,331.5343099,,323.9976903
2015/16,S08000030,,Transfer,,All,d,All,d,Stroke,1000,,240.9406322,,235.2858528
2015/16,S08000030,,Transfer,,All,d,All,d,Subarachnoid Haemorrhage,92,,22.16653816,,22.01056515
2015/16,S08000030,,Transfer,,All,d,All,d,TIAs and related syndromes,73,,17.58866615,,16.52986662
2015/16,S08000030,,Transfer,,All,d,Male,,Cerebrovascular Disease,691,,342.441993,,371.2211415
2015/16,S08000030,,Transfer,,All,d,Male,,Stroke,497,,246.3005362,,269.8346037
2015/16,S08000030,,Transfer,,All,d,Male,,Subarachnoid Haemorrhage,37,,18.33625722,,18.40238199
2015/16,S08000030,,Transfer,,All,d,Male,,TIAs and related syndromes,37,,18.33625722,,19.2086688
2015/16,S08000030,,Transfer,,All,d,Female,,Cerebrovascular Disease,685,,321.2132012,,276.7742391
2015/16,S08000030,,Transfer,,All,d,Female,,Stroke,503,,235.8689638,,200.7371019
2015/16,S08000030,,Transfer,,All,d,Female,,Subarachnoid Haemorrhage,55,,25.79084097,,25.6187483
2015/16,S08000030,,Transfer,,All,d,Female,,TIAs and related syndromes,36,,16.88127773,,13.85106444
2015/16,S08000030,,Transfer,,0-44 years,,All,d,Cerebrovascular Disease,38,,17.54159204,,18.79872933
2015/16,S08000030,,Transfer,,0-44 years,,All,d,Stroke,25,,11.54052108,,12.40683747
2015/16,S08000030,,Transfer,,0-44 years,,All,d,Subarachnoid Haemorrhage,9,,4.154587588,,4.245960812
2015/16,S08000030,,Transfer,,0-44 years,,All,d,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Transfer,,0-44 years,,Male,,Cerebrovascular Disease,18,,16.56238498,,18.03856832
2015/16,S08000030,,Transfer,,0-44 years,,Male,,Stroke,13,,11.96172249,,13.08596304
2015/16,S08000030,,Transfer,,0-44 years,,Male,,Subarachnoid Haemorrhage,4,,3.680529996,,3.846927784
2015/16,S08000030,,Transfer,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Transfer,,0-44 years,,Female,,Cerebrovascular Disease,20,,18.52743914,,19.55889035
2015/16,S08000030,,Transfer,,0-44 years,,Female,,Stroke,12,,11.11646348,,11.7277119
2015/16,S08000030,,Transfer,,0-44 years,,Female,,Subarachnoid Haemorrhage,5,,4.631859784,,4.64499384
2015/16,S08000030,,Transfer,,0-44 years,,Female,,TIAs and related syndromes,0,,0,,0
2015/16,S08000030,,Transfer,,45-64 years,,All,d,Cerebrovascular Disease,330,,291.4653642,,291.40343
2015/16,S08000030,,Transfer,,45-64 years,,All,d,Stroke,201,,177.5289036,,177.6913426
2015/16,S08000030,,Transfer,,45-64 years,,All,d,Subarachnoid Haemorrhage,68,,60.05952959,,59.50796826
2015/16,S08000030,,Transfer,,45-64 years,,All,d,TIAs and related syndromes,12,,10.59874052,,10.5079544
2015/16,S08000030,,Transfer,,45-64 years,,Male,,Cerebrovascular Disease,177,,320.7160847,,319.0252465
2015/16,S08000030,,Transfer,,45-64 years,,Male,,Stroke,119,,215.6226784,,214.6747413
2015/16,S08000030,,Transfer,,45-64 years,,Male,,Subarachnoid Haemorrhage,26,,47.1108373,,46.33863813
2015/16,S08000030,,Transfer,,45-64 years,,Male,,TIAs and related syndromes,5,,9.059776405,,8.953572946
2015/16,S08000030,,Transfer,,45-64 years,,Female,,Cerebrovascular Disease,153,,263.6476427,,263.7816136
2015/16,S08000030,,Transfer,,45-64 years,,Female,,Stroke,82,,141.301351,,140.707944
2015/16,S08000030,,Transfer,,45-64 years,,Female,,Subarachnoid Haemorrhage,42,,72.3738627,,72.6772984
2015/16,S08000030,,Transfer,,45-64 years,,Female,,TIAs and related syndromes,7,,12.06231045,,12.06233585
2015/16,S08000030,,Transfer,,65-74 years,,All,d,Cerebrovascular Disease,276,,603.3182504,,635.6802335
2015/16,S08000030,,Transfer,,65-74 years,,All,d,Stroke,198,,432.8152666,,458.7478053
2015/16,S08000030,,Transfer,,65-74 years,,All,d,Subarachnoid Haemorrhage,8,,17.48748552,,18.33794074
2015/16,S08000030,,Transfer,,65-74 years,,All,d,TIAs and related syndromes,20,,43.7187138,,48.88245522
2015/16,S08000030,,Transfer,,65-74 years,,Male,,Cerebrovascular Disease,168,,772.1652801,,807.0554145
2015/16,S08000030,,Transfer,,65-74 years,,Male,,Stroke,114,,523.9692972,,558.0816445
2015/16,S08000030,,Transfer,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
